,Song,Film,Year,Music Director,Lyricist,Singers
8000,http://giitaayan.com/viewisbsong.asp?id=3457,Bhai,1944,Ghulam Haider,Khan Shatir Ghaznavi,"Zeenat Begum, Ghulam Haider"
8001,http://giitaayan.com/viewisbsong.asp?id=rmim0402,Munimji,1955,S D Burman,Sahir,Lata
8002,http://giitaayan.com/viewisbsong.asp?id=3458,Sajni,1956,Sudhir Phadke,Narendra Sharma,Lata
8003,http://giitaayan.com/viewisbsong.asp?id=3459,Bazaar,1949,Shyam Sundar,Qamar Jalalabadi,Lata
8004,http://giitaayan.com/viewisbsong.asp?id=rmim0025,Devdaas,1955,S D Burman,Sahir,"Geeta, Manna Dey"
8005,http://giitaayan.com/viewisbsong.asp?id=14092,Saajan,1969,Laxmikant-Pyarelal,Anand Bakshi,Rafi/ Lata
8006,http://giitaayan.com/viewisbsong.asp?id=10096,Aarzoo,1999,Annu Malik,Anand Bakshi,"Alka Yagnik, Chorus"
8007,http://giitaayan.com/viewisbsong.asp?id=13874,Rishtaa,1954,K Datta,Pt Phaani,Lata
8008,http://giitaayan.com/viewisbsong.asp?id=10737,Badnaam,1952,Basant Prakash,Hasrat,Lata
8009,http://giitaayan.com/viewisbsong.asp?id=14147,Saarangaa,1960,Sardar Malik,Bharat Vyas,"Lata, Rafi"
8010,http://giitaayan.com/viewisbsong.asp?id=12569,Khel,1950,Sajjad Hussain,Aarzoo Lakhnavi,Geeta
8011,http://giitaayan.com/viewisbsong.asp?id=14341,Taal,1999,A R Rahman,Anand Bakshi,"Richa Sharma, Sukhvindar Singh"
8012,http://giitaayan.com/viewisbsong.asp?id=1567,Sagina,1974,S D Burman,Majrooh,"Kishore, Pankaj Mitra"
8013,http://giitaayan.com/viewisbsong.asp?id=13105,Mirza Sahiban,1947,"Pt Amarnath, Husnalal-Bhagatram",Aziz Kashmiri,Zohra Bai
8014,http://giitaayan.com/viewisbsong.asp?id=2199,Jawani Diwani,1972,R D Burman,Anand Bakshi,Kishore
8015,http://giitaayan.com/viewisbsong.asp?id=12651,Love Birds,1996,A R Rahman,P K Mishra,Aslam Mustafa
8016,http://giitaayan.com/viewisbsong.asp?id=12368,Kuchh Dil Ne Kahaa,2000,Lalit Sen,Bipin Chandra Chaugule,"Udit Narayan, Anuradha Paudwal..."
8017,http://giitaayan.com/viewisbsong.asp?id=rmim0500,Dukh Sajnaan De (Pakistan),1968,Salim Iqbal,Rauf Sheikh,Noorjehan
8018,http://giitaayan.com/viewisbsong.asp?id=15516,Live In Concert 2 (Non-Film),2,,Jigar Muradabadi,Ghulam Ali
8019,http://giitaayan.com/viewisbsong.asp?id=11664,Geet,1944,Naushad,D N Madhok,Zohra Bai
8020,http://giitaayan.com/viewisbsong.asp?id=14277,Sahib Bibi Aur Ghulam,1962,Hemant Kumar,Shakeel,Asha
8021,http://giitaayan.com/viewisbsong.asp?id=1568,Saarangaa,1960,Sardar Malik,Bharat Vyas,Mukesh / Rafi
8022,http://giitaayan.com/viewisbsong.asp?id=21277,Aakaash,1953,Anil Biswas,Manmohan Sabir,Lata
8023,http://giitaayan.com/viewisbsong.asp?id=11318,Do Dil,1965,Hemant Kumar,Kaifi Azmi,"Rafi, Arti Mukherji"
8024,http://giitaayan.com/viewisbsong.asp?id=1569,Aanand Aashram,1977,Shyamal Mitra,Indeevar,"Kishore, Asha"
8025,http://giitaayan.com/viewisbsong.asp?id=11957,Inquilaab,1984,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Asha"
8026,http://giitaayan.com/viewisbsong.asp?id=15236,Teri Pooja Kare Sansaar,1984,S Madan,Thakur Tapasvi,"Mahendra Kapoor, Savita Sathi,..."
8027,http://giitaayan.com/viewisbsong.asp?id=12892,Main Teraa Dushman,1989,Laxmikant-Pyarelal,Indeevar,"Anuradha Paudwal, Mohammed Aziz"
8028,http://giitaayan.com/viewisbsong.asp?id=3193,Armaan/ The Desires,1981,Bappi Lahiri,Indeevar,Kishore
8029,http://giitaayan.com/viewisbsong.asp?id=1570,Apnaa Ghar,1960,Ravi,Iqbal,Sona Thakur
8030,http://giitaayan.com/viewisbsong.asp?id=21045,Tum Yaad Aaye (Non-film),1997,Raju Singh,Javed Akhtar,Alka Yagnik
8031,http://giitaayan.com/viewisbsong.asp?id=14042,Sarfarosh,1985,Laxmikant-Pyarelal,Anand Bakshi,"Alka Yagnik, Anuradha Paudwal"
8032,http://giitaayan.com/viewisbsong.asp?id=10633,Bairaag,1976,Kalyanji-Anandji,Anand Bakshi,"Rafi, Asha"
8033,http://giitaayan.com/viewisbsong.asp?id=11031,Dil Ne Phir Yaad Kiya,2001,Aadesh Srivastava,Sameer,"Lata, Udit Narayan"
8034,http://giitaayan.com/viewisbsong.asp?id=10379,Alibaaba Aur 40 Chor,40,R D Burman,Anand Bakshi,"Lata, Asha"
8035,http://giitaayan.com/viewisbsong.asp?id=11488,Farz,2000,Aadesh Srivastava,Sameer,"Sunidhi Chauhan, Richa Sharma,..."
8036,http://giitaayan.com/viewisbsong.asp?id=10200,Aazaad Desh Ke Ghulaam,1990,Laxmikant-Pyarelal,Sameer,"Anuradha Paudwal, Mohammed Aziz"
8037,http://giitaayan.com/viewisbsong.asp?id=10249,Aap Aaye Bahaar Aayee,1971,Laxmikant-Pyarelal,Anand Bakshi,Rafi
8038,http://giitaayan.com/viewisbsong.asp?id=1571,Coolie,1983,Laxmikant-Pyarelal,Anand Bakshi,Shabbir Kumar
8039,http://giitaayan.com/viewisbsong.asp?id=12866,Meeraa Kaa Mohan,1992,Arun Paudwal,Indeevar,"Mohammed Aziz, Anuradha Paudwal"
8040,http://giitaayan.com/viewisbsong.asp?id=2200,Suhana Safar,1970,Laxmikant-Pyarelal,Anand Bakshi,Rafi
8041,http://giitaayan.com/viewisbsong.asp?id=10789,Chori Chori,2002,Sajid-Wajid,Sabri Brothers,"Adnan Sami, Sabri Brothers"
8042,http://giitaayan.com/viewisbsong.asp?id=rmim0521,Chaman?,1948,Vinod,Aziz Kashmiri,Pushpa Chopra
8043,http://giitaayan.com/viewisbsong.asp?id=3461,Aji Bas Shukriyaa,1958,Roshan,Farouk Qaisar,Lata
8044,http://giitaayan.com/viewisbsong.asp?id=10594,Biwi Ho To Aisi,1988,Laxmikant-Pyarelal,Anjaan,Anuradha Paudwal
8045,http://giitaayan.com/viewisbsong.asp?id=13743,Rajaji,1999,Anand-Milind,Sameer,Purnima
8046,http://giitaayan.com/viewisbsong.asp?id=11264,Dharam-Veer,1977,Laxmikant-Pyarelal,Anand Bakshi,"Mukesh, Rafi"
8047,http://giitaayan.com/viewisbsong.asp?id=20961,Prem,1994,Laxmikant-Pyarelal,Anand Bakshi,Nalin Dave
8048,http://giitaayan.com/viewisbsong.asp?id=13979,Saat Rang Ke Sapne,1998,Nadeem-Shravan,Sameer,"S P Balasubramaniam, Akka Yagnik"
8049,http://giitaayan.com/viewisbsong.asp?id=1572,Vishwaatmaa,1992,Viju Shah,Anand Bakshi,Sadhna Sargam
8050,http://giitaayan.com/viewisbsong.asp?id=rmim0773,Taqdeer,1967,Laxmikant-Pyarelal,Anand Bakshi,"Lata, Sulakshana Pandit, Meena..."
8051,http://giitaayan.com/viewisbsong.asp?id=13996,Sangeet,1992,Anand-Milind,Santosh Anand,Anuradha Paudwal
8052,http://giitaayan.com/viewisbsong.asp?id=1573,Kanch Ki Gudiya,1961,Suhrid Kar,Shailendra,"Mukesh, Asha"
8053,http://giitaayan.com/viewisbsong.asp?id=15209,Saaranga,1960,Sardar Malik,Bharat Vyas,"Rafi, Chorus"
8054,http://giitaayan.com/viewisbsong.asp?id=1574,Parmaatmaa,1978,K Babuji,Indeevar,Mukesh
8055,http://giitaayan.com/viewisbsong.asp?id=1575,Nayaa Daur,1957,O P Nayyar,Sahir,"Rafi, Asha, chorus"
8056,http://giitaayan.com/viewisbsong.asp?id=11886,Hum Matwale Naujawan,1961,Chitragupt,Majrooh,Mukesh
8057,http://giitaayan.com/viewisbsong.asp?id=12876,Mr. Bechaaraa,1996,Anand-Milind,Sameer,"Kumar Sanu, Alka Yagnik"
8058,http://giitaayan.com/viewisbsong.asp?id=11947,Itihaas/ History of Love,1997,Dilip Sen-Sameer Sen,Sameer,"Alka Yagnik, Kumar Sanu"
8059,http://giitaayan.com/viewisbsong.asp?id=1576,Bambai Kaa Baabu,1960,S D Burman,Majrooh,Rafi
8060,http://giitaayan.com/viewisbsong.asp?id=10862,Chaar Dil Chaar Raahen,1959,Anil Biswas,Sahir,"Mukesh, Manna Dey, Mahendra Ka..."
8061,http://giitaayan.com/viewisbsong.asp?id=rmim0142,Kotwaal Saab,1977,Ravindra Jain,Ravindra Jain,Asha
8062,http://giitaayan.com/viewisbsong.asp?id=2201,Poonam Ki Raat,1965,Salil Chowdhury,Shailendra,Lata
8063,http://giitaayan.com/viewisbsong.asp?id=1577,Ustaadi Ustaad Se,1981,Ram Laxman,,
8064,http://giitaayan.com/viewisbsong.asp?id=13880,Saathiyaa,2002,A R Rahman,Gulzar,Sonu Nigam
8065,http://giitaayan.com/viewisbsong.asp?id=11986,Insaan,1982,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
8066,http://giitaayan.com/viewisbsong.asp?id=14362,Tu Hi Mera Dil,1995,A R Rahman,P K Mishra,S P Balasubrahmanyam
8067,http://giitaayan.com/viewisbsong.asp?id=12542,Kanhaiyaa,1959,Shankar-Jaikishan,Shailendra,Lata
8068,http://giitaayan.com/viewisbsong.asp?id=rmim0578,Saadhana,1939,Anupam Ghatak,Kanhaiyalal Chaturvedi,Harish
8069,http://giitaayan.com/viewisbsong.asp?id=14075,Shaandaar,1990,Bappi Lahiri,Anjaan,Anuradha Paudwal
8070,http://giitaayan.com/viewisbsong.asp?id=11070,Dehak/ A Burning Passion,1998,Anand-Milind,Majrooh,"Hariharan, Sadhana Sargam"
8071,http://giitaayan.com/viewisbsong.asp?id=10196,Aayi Milan Ki Raat,1991,Anand-Milind,Sameer,"Anuradha Paudwal, Mohammed Aziz"
8072,http://giitaayan.com/viewisbsong.asp?id=12489,Karma,1986,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Mahendra Kapoor"
8073,http://giitaayan.com/viewisbsong.asp?id=1578,Milan,1967,Laxmikant-Pyarelal,Anand Bakshi,"Mukesh, Lata"
8074,http://giitaayan.com/viewisbsong.asp?id=rmim0613,Bhoomikaa,1977,Vanraj Bhatia,Majrooh,"Preeti Sagar, Bhupinder"
8075,http://giitaayan.com/viewisbsong.asp?id=13232,Nigaahen,1989,Laxmikant-Pyarelal,Anand Bakshi,Suresh Wadkar
8076,http://giitaayan.com/viewisbsong.asp?id=1579,Jurmana,1979,R D Burman,Anand Bakshi,Lata
8077,http://giitaayan.com/viewisbsong.asp?id=2702,Sharabi,1964,Madan Mohan,Rajinder Krishan,Rafi
8078,http://giitaayan.com/viewisbsong.asp?id=1580,Prem Patra,1962,Salil Chowdhury,Gulzar,"Talat, Lata"
8079,http://giitaayan.com/viewisbsong.asp?id=21295,Prem Patra,1962,Salil Chowdhury,Gulzar,"Talat Mahmood, Lata"
8080,http://giitaayan.com/viewisbsong.asp?id=1581,Drishti/ Vision,1990,Kishori Amonkar,Vasant Dev,"Raghunandan Panshikar, Kishore..."
8081,http://giitaayan.com/viewisbsong.asp?id=13873,Rattan,1944,Naushad,D N Madhok,"Zohra Bai, Karan Deewan"
8082,http://giitaayan.com/viewisbsong.asp?id=14887,Sikandar,1941,Mir Saheb?/Rafiq Ghaznavi?,Pt Sudarshan,"Sheela, Chorus"
8083,http://giitaayan.com/viewisbsong.asp?id=20767,Intezar (Pakistan),1956,Khurshid Anwar,Qateel Shifai,Noorjehan
8084,http://giitaayan.com/viewisbsong.asp?id=10473,Age Badho,1947,Sudhir Phadke,Amar Varma,"Khursheed, Manna Dey"
8085,http://giitaayan.com/viewisbsong.asp?id=12730,Lekh,1949,Krishna Dayal,Qamar Jalalabadi,Suraiya
8086,http://giitaayan.com/viewisbsong.asp?id=14580,Vishwas,1943,Firoz Nizami,Pt Indra,"Surendra Nath, Mehtab"
8087,http://giitaayan.com/viewisbsong.asp?id=21309,Kudrat,1981,R D Burman,Majrooh,"Suresh Wadkar, Asha"
8088,http://giitaayan.com/viewisbsong.asp?id=11042,Dillagi,1999,Anand-Milind,Javed Akhtar,Nusrat Fateh Ali Khan
8089,http://giitaayan.com/viewisbsong.asp?id=1582,Saaz Aur Awaz,1966,Naushad,Khumar Barabankvi,Rafi
8090,http://giitaayan.com/viewisbsong.asp?id=13534,Passport,1961,Kalyanji-Anandji,Farooq Kaisar,"Rafi, Lata"
8091,http://giitaayan.com/viewisbsong.asp?id=12968,Main Suhagan Hoon,1964,Lachchhi Ram,Kaifi Azmi,Rafi
8092,http://giitaayan.com/viewisbsong.asp?id=15519,At His Very Best (Non-Film),1994,,,Ghulam Ali
8093,http://giitaayan.com/viewisbsong.asp?id=10436,Adaa,1951,Madan Mohan,Saraswati Kumar 'Deepak',"S D Batish, Asha"
8094,http://giitaayan.com/viewisbsong.asp?id=1584,Ek Saal,1957,Ravi,Prem Dhawan,Lata
8095,http://giitaayan.com/viewisbsong.asp?id=rmim0522,Chunaria,1948,Hansraj Behl,Mulk Raj Bhakhri,Rafi
8096,http://giitaayan.com/viewisbsong.asp?id=1585,Anaadi,1959,Shankar-Jaikishan,Shailendra,Mukesh
8097,http://giitaayan.com/viewisbsong.asp?id=10629,Bahu Beti,1965,Ravi,Sahir,Rafi
8098,http://giitaayan.com/viewisbsong.asp?id=14138,Sankalp/ Determination,1974,Khayyam,Kaifi Azmi,Mukesh
8099,http://giitaayan.com/viewisbsong.asp?id=1586,Bank Manager,1959,Madan Mohan,Jalal Malihabadi,Asha
8100,http://giitaayan.com/viewisbsong.asp?id=14504,Tehzeeb,2003,A R Rahman,Daag Dehalwi,Sujata Bhattacharya
8101,http://giitaayan.com/viewisbsong.asp?id=15521,Kehna Usey (Non-Film),1984,Niaz Ahmed,Farhat Shahzad,Mehdi Hasan
8102,http://giitaayan.com/viewisbsong.asp?id=14130,Samjhautaa,1973,Kalyanji-Anandji,Indeevar,Rafi
8103,http://giitaayan.com/viewisbsong.asp?id=12024,Jaanam Samjhaa Karo,1999,Annu Malik,Majrooh,Jaspindar Narula/ Alka Yagnik
8104,http://giitaayan.com/viewisbsong.asp?id=13562,Pehchan,1970,Shankar-Jaikishan,Verma Malik,Mukesh
8105,http://giitaayan.com/viewisbsong.asp?id=11985,Imaan Dharam,1977,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Mukesh"
8106,http://giitaayan.com/viewisbsong.asp?id=10202,Aarambh,1976,Anand Shankar,Harish Bhadani,Mukesh
8107,http://giitaayan.com/viewisbsong.asp?id=rmim0160,Bihari,1948,Ramkrishna Shinde,Munshi Farog,Lata
8108,http://giitaayan.com/viewisbsong.asp?id=1587,Sone Ki Chidiyaa,1958,O P Nayyar,Sahir,"Asha, Talat"
8109,http://giitaayan.com/viewisbsong.asp?id=1588,Kala Bazar,1960,S D Burman,Shailendra,Asha
8110,http://giitaayan.com/viewisbsong.asp?id=12052,Jaanwar,1999,Anand-Milind,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
8111,http://giitaayan.com/viewisbsong.asp?id=2453,Saagar,1985,R D Burman,Javed Akhtar,S P Balasubramaniam
8112,http://giitaayan.com/viewisbsong.asp?id=1589,Dushman,1971,Laxmikant-Pyarelal,Anand Bakshi,Kishore
8113,http://giitaayan.com/viewisbsong.asp?id=2947,Adaa,1951,Madan Mohan,Saraswati Kumar Deepak,Geeta
8114,http://giitaayan.com/viewisbsong.asp?id=11587,Gurudev,1993,R D Burman,Majrooh,"Alka Yagnik, Mohammed Aziz"
8115,http://giitaayan.com/viewisbsong.asp?id=rmim0498,Anarkali (Pakistan),1958,Rashid Attre,Qateel Shifai,Noorjehan
8116,http://giitaayan.com/viewisbsong.asp?id=13067,Mr. X,1957,N Dutta,Hasrat,"Rafi, Geeta"
8117,http://giitaayan.com/viewisbsong.asp?id=1590,Palki,1967,Naushad,Shakeel,Rafi
8118,http://giitaayan.com/viewisbsong.asp?id=13131,Mera Naam Joker,1970,Shankar-Jaikishan,Prem Dhawan,Rafi
8119,http://giitaayan.com/viewisbsong.asp?id=12764,Lakeer - Forbidden Lines,2004,A R Rahman,Mehboob,"Hariharan, Udit Narayan, Mahal..."
8120,http://giitaayan.com/viewisbsong.asp?id=12910,Meet Mere Man Ke,1991,Babul Bose,Ravindra Rawal,"Anuradha Paudwal, Mohammed Aziz"
8121,http://giitaayan.com/viewisbsong.asp?id=2202,Biwi O Biwi,1981,R D Burman,Nida Fazli(?),Kishore
8122,http://giitaayan.com/viewisbsong.asp?id=3463,Raftaar,1955,Shivram,Nakshab,Talat
8123,http://giitaayan.com/viewisbsong.asp?id=15522,Visaal (Non-Film),2001,,Gulzar,Ghulam Ali
8124,http://giitaayan.com/viewisbsong.asp?id=2454,Aangan Ki Kali,1979,Bappi Lahiri,Shaili Shailendra,"Lata, Bhupinder"
8125,http://giitaayan.com/viewisbsong.asp?id=2704,Bahaar,1951,S D Burman,Rajinder Krishan,Shamshad
8126,http://giitaayan.com/viewisbsong.asp?id=1592,Do Aankhen Baarah Haath,1957,Vasant Desai,Bharat Vyas,Lata
8127,http://giitaayan.com/viewisbsong.asp?id=10561,Betaa,1992,Anand-Milind,Sameer,"Anuradha Paudwal, Udit Narayan..."
8128,http://giitaayan.com/viewisbsong.asp?id=13981,Salaakhen,1998,Dilip Sen-Sameer Sen,Sameer,Kavita Subramaniam
8129,http://giitaayan.com/viewisbsong.asp?id=12404,Khauff,2000,Annu Malik,Rani Malik,"Shankar Mahadevan, Alka Yagnik..."
8130,http://giitaayan.com/viewisbsong.asp?id=1593,Do Behnen,1959,Vasant Desai,Pradeep,Lata
8131,http://giitaayan.com/viewisbsong.asp?id=13830,Rakhi,1962,Ravi,Rajinder Krishan,"Mukesh, Lata"
8132,http://giitaayan.com/viewisbsong.asp?id=15523,The Loves Of Runa Laila (Non-Film),1987,O P Nayyar,Madhuri Joglekar,Runa Laila
8133,http://giitaayan.com/viewisbsong.asp?id=15163,Jhanak Jhanak Paayal Baaje,1955,Vasant Desai,Bharat Vyas,Lata
8134,http://giitaayan.com/viewisbsong.asp?id=15200,Sone Ki Chidiyaa,1958,O P Nayyar,Sahir,Asha
8135,http://giitaayan.com/viewisbsong.asp?id=rmim0870,Sitaaron Se Aagey,1958,S D Burman,Majrooh,"Lata, Chorus"
8136,http://giitaayan.com/viewisbsong.asp?id=15194,Miss Mary,1957,Hemant,Rajinder Krishan,Lata
8137,http://giitaayan.com/viewisbsong.asp?id=11447,Ek Phool Do Mali,1969,Ravi,Prem Dhawan,Asha
8138,http://giitaayan.com/viewisbsong.asp?id=14775,Parwana,1947,Khurshid Anwar,D N Madhok,Rajkumari
8139,http://giitaayan.com/viewisbsong.asp?id=13146,Nayak The Real Hero,2001,A R Rahman,Anand Bakshi,"Sunidhi Chauhan, Hans Raj Hans"
8140,http://giitaayan.com/viewisbsong.asp?id=rmim0852,Trip To Moon/ Chand Par Chadhaai,1967,Usha Khanna,,Lata
8141,http://giitaayan.com/viewisbsong.asp?id=14962,Chandni Raat,1949,Naushad,Shakeel,"Amirbai, Saadat"
8142,http://giitaayan.com/viewisbsong.asp?id=14809,Bahut Din Huye,1954,B S Kalla,Pt Indra,Lata
8143,http://giitaayan.com/viewisbsong.asp?id=11641,Gunahon Ke Raaste,1970,Jagdish Khanna,Naqsh Lyallpuri,Mukesh
8144,http://giitaayan.com/viewisbsong.asp?id=rmim0815,Baaji (Pakistan),1963,Salim Iqbal,Amhed Rahi,"Noorjehan, Farida Khanum"
8145,http://giitaayan.com/viewisbsong.asp?id=1594,Teesri Qasam,1966,Shankar-Jaikishan,Shailendra,Mukesh
8146,http://giitaayan.com/viewisbsong.asp?id=11333,Dooj Ka Chand,1964,Roshan,Sahir,"Lata, Asha, Chorus"
8147,http://giitaayan.com/viewisbsong.asp?id=12957,Mahua,1969,Sonik-Omi,Qamar Jalalabadi,"Omi, Asha"
8148,http://giitaayan.com/viewisbsong.asp?id=21172,Waisa Bhi Hota Hai Part II,2003,Shibani Kashyap,Sadaquat Hussain,Shibani Kashyap
8149,http://giitaayan.com/viewisbsong.asp?id=rmim0795,Dosti (Pakistan),1971,A Hameed,Tanvir Naqvi,Noorjehan
8150,http://giitaayan.com/viewisbsong.asp?id=21274,Honeymoon Travels Pvt. Ltd.,2007,Vishal-Shekhar,Javed Akhtar,Sunidhi Chauhan
8151,http://giitaayan.com/viewisbsong.asp?id=rmim0150,Duniya Na Maane,1959,Madan Mohan,Rajinder Krishan,Lata
8152,http://giitaayan.com/viewisbsong.asp?id=14864,Jhoola,1962,Salil Chowdhury,Rajinder Krishan,Lata
8153,http://giitaayan.com/viewisbsong.asp?id=11019,Deewaane,2000,Sanjeev-Darshan,Sameer,"Sukhvindar Singh, Jaspindar Na..."
8154,http://giitaayan.com/viewisbsong.asp?id=12162,Jeenaa Teri Gali Mein,1990,Babul Bose,Naqsh Lyallpuri,"Anuradha Paudwal, S P Balasubr..."
8155,http://giitaayan.com/viewisbsong.asp?id=15524,The Loves Of Runa Laila (Non-Film),1987,Rahman Rajan,Ali Shehzad,"Runa Laila, Chorus"
8156,http://giitaayan.com/viewisbsong.asp?id=20650,Jatt Mirza,1982,Master Abdullah,G A Chishti,Noorjehan
8157,http://giitaayan.com/viewisbsong.asp?id=10962,Chandralekha,1948,S Rajeswara Rao,Pt Indra,Uma Devi
8158,http://giitaayan.com/viewisbsong.asp?id=20663,Pehli Nazar,1977,Master Inayat Husein,Qateel Shifai,Noorjehan
8159,http://giitaayan.com/viewisbsong.asp?id=11448,Ek Phool Do Mali,1969,Ravi,Prem Dhawan,Asha
8160,http://giitaayan.com/viewisbsong.asp?id=rmim0075,Chaand Mere Aajaa,1960,Chitragupt,Prem Dhawan,Lata
8161,http://giitaayan.com/viewisbsong.asp?id=12311,Kyaa Dil Ne Kahaa,2002,Himesh Reshammiya,Shanjay Chhail,"Udit Narayan, Alka Yagnik, Cho..."
8162,http://giitaayan.com/viewisbsong.asp?id=12488,Karma,1986,Laxmikant-Pyarelal,Anand Bakshi,"Anuradha Paudwal, Manahar Udhas"
8163,http://giitaayan.com/viewisbsong.asp?id=1595,Teesri Qasam,1966,Shankar-Jaikishan,Shailendra,Mukesh
8164,http://giitaayan.com/viewisbsong.asp?id=13383,O Janewale,1948,Ali Husain Muradabadi,,"Mukesh, Shamshad"
8165,http://giitaayan.com/viewisbsong.asp?id=10536,Bhaai,1997,Anand-Milind,Sameer,"Udit Narayan, Anuradha Paudwal"
8166,http://giitaayan.com/viewisbsong.asp?id=10049,Aamdani Atthani Kharcha Rupaiya,2001,Himesh Reshammiya,Sudhakar Sharma,"Babul Supriyo, Sunidhi Chauhan"
8167,http://giitaayan.com/viewisbsong.asp?id=rmim0012,Kudrat,1981,R D Burman,Majrooh,Asha
8168,http://giitaayan.com/viewisbsong.asp?id=1596,Bin Phere Hum Tere,1979,Usha Khanna,Indeevar,Kishore
8169,http://giitaayan.com/viewisbsong.asp?id=2948,Jogan,1950,Bulo C Rani,Pt. Indra,Geeta
8170,http://giitaayan.com/viewisbsong.asp?id=3194,Rangeen Raaten,1956,Roshan,Kedar Sharma,Lata
8171,http://giitaayan.com/viewisbsong.asp?id=2455,Sangeet Samrat Tansen,1962,S N Tripathi,Shailendra,Lata
8172,http://giitaayan.com/viewisbsong.asp?id=rmim0590,Triveni Bhajans (Non-Film),1970,Kumar Gandharva,Meera,"Kumar Gandharva, Vasundhara Ko..."
8173,http://giitaayan.com/viewisbsong.asp?id=2203,Chitralekha,1964,Roshan,Sahir,Lata
8174,http://giitaayan.com/viewisbsong.asp?id=1597,Miss Mary,1957,Hemant Kumar,Rajinder Krishan,"Lata, Asha"
8175,http://giitaayan.com/viewisbsong.asp?id=10718,Boy Friend,1961,Shankar-Jaikishan,Hasrat,Rafi
8176,http://giitaayan.com/viewisbsong.asp?id=rmim0817,Mera Salaam,1957,Hafiz Khan,Shevan Rizvi,Talat
8177,http://giitaayan.com/viewisbsong.asp?id=2456,Baabar,1960,Roshan,Sahir,Sudha Malhotra
8178,http://giitaayan.com/viewisbsong.asp?id=1598,Muqaddar Ka Sikandar,1978,R D Burman,Prakash Mehra,"Kishore, Lata"
8179,http://giitaayan.com/viewisbsong.asp?id=rmim0765,Meraj-e-Ghazal (Non-Film),1983,Ghulam Ali,Shabih Abbas,Asha
8180,http://giitaayan.com/viewisbsong.asp?id=1599,Ghar Ghar Ki Kahani,1970,Kalyanji-Anandji,Hasrat,Kishore
8181,http://giitaayan.com/viewisbsong.asp?id=2705,Anhonee,1952,Roshan,Satyendra Athaiya,"Talat, Lata"
8182,http://giitaayan.com/viewisbsong.asp?id=2204,Goonj,1989,Biddu,,
8183,http://giitaayan.com/viewisbsong.asp?id=12388,Kaartoos,1999,Nusrat Fateh Ali Khan,Majrooh,"Nusrat Fateh Ali Khan, Chorus"
8184,http://giitaayan.com/viewisbsong.asp?id=10553,Baazigar,1993,Annu Malik,Rani Malik,"Vinod Rathod, Alka Yagnik"
8185,http://giitaayan.com/viewisbsong.asp?id=14129,Samjhautaa,1973,Kalyanji-Anandji,Indeevar,Kishore
8186,http://giitaayan.com/viewisbsong.asp?id=12584,Kaajal,1965,Ravi,Sahir,Asha
8187,http://giitaayan.com/viewisbsong.asp?id=12167,Jeewan Ek Sangharsh,1990,Laxmikant-Pyarelal,Javed Akhtar,"Kavita Subramaniam, Mohammed A..."
8188,http://giitaayan.com/viewisbsong.asp?id=1600,Rudaali,1993,Bhupen Hazarika,Gulzar,Bhupen Hazarika / Lata / Asha
8189,http://giitaayan.com/viewisbsong.asp?id=1601,Karm,1977,R D Burman,Rajkavi Inderjit Singh Tulsi,"Asha, Kishore"
8190,http://giitaayan.com/viewisbsong.asp?id=15046,Phool Bane Angaare,1963,Kalyanji-Anandji,Anand Bakshi,Lata
8191,http://giitaayan.com/viewisbsong.asp?id=20889,Thoda Sa Roomani Ho Jaayen,1991,Bhaskar Chandavarkar,Kamalesh Pandey,"Nana Patekar, Riju Bajaj"
8192,http://giitaayan.com/viewisbsong.asp?id=20794,Barood,1976,S D Burman,Anand Bakshi,Lata
8193,http://giitaayan.com/viewisbsong.asp?id=10547,Banaarasi Baaboo,1998,Anand-Milind,Sameer,Udit Narayan
8194,http://giitaayan.com/viewisbsong.asp?id=10032,Asoka,2002,"Annu Malik, Ranjit Barot",Anand Bakshi,"Alka Yagnik, Hema Sardesai"
8195,http://giitaayan.com/viewisbsong.asp?id=1602,Hum,1991,Laxmikant-Pyarelal,Anand Bakshi,"Amit Kumar, Alka Yagnik"
8196,http://giitaayan.com/viewisbsong.asp?id=12748,Lutera,1965,Laxmikant-Pyarelal,Anand Bakshi,Lata
8197,http://giitaayan.com/viewisbsong.asp?id=14592,Wajood,1998,Annu Malik,Javed Akhtar,"Udit Narayan, Kavita Subramaniam"
8198,http://giitaayan.com/viewisbsong.asp?id=10964,Chitralekha,1964,Roshan,Sahir,Lata
8199,http://giitaayan.com/viewisbsong.asp?id=2949,Shokhiyaan,1951,Jamal Sen,Kedar Sharma,Lata
8200,http://giitaayan.com/viewisbsong.asp?id=12694,Lamhe,1991,Shiv-Hari,Anand Bakshi,"Lata, Hariharan"
8201,http://giitaayan.com/viewisbsong.asp?id=rmim0753,Khel Khel Mein,1975,R D Burman,Gulshan Bawra,"Asha, R D Burman"
8202,http://giitaayan.com/viewisbsong.asp?id=1603,Golmaal,1979,R D Burman,Gulzar,"Kishore, Amit"
8203,http://giitaayan.com/viewisbsong.asp?id=10501,Baaghi,2000,Sajid-Wajid,Faiz Anwar,"Abhijit, Chorus"
