,Song,Film,Year,Music Director,Lyricist,Singers
1943,http://giitaayan.com/viewisbsong.asp?id=399,Naukri,1954,Salil Chowdhury,Shailendra,"Kishore, Shaila Belle / Hemant"
1944,http://giitaayan.com/viewisbsong.asp?id=10510,Bas Itna Sa Khvab Hai,2001,Aadesh Srivastava,"Mona Anwar, Goldy Behl","Roop Kumar Rathod, Alka Yagnik..."
1945,http://giitaayan.com/viewisbsong.asp?id=14735,Zamindar,1942,Ghulam Haider,"Qamar Jalalabadi, Behzad Lucknowi",Shanta Apte
1946,http://giitaayan.com/viewisbsong.asp?id=11795,Hum Saath Saath Hain/ We Stand United,1999,Ram Laxman,Dev Kohli,"Kavita Subramaniam, Udit Naray..."
1947,http://giitaayan.com/viewisbsong.asp?id=14001,Sangeet,1992,Anand-Milind,Santosh Anand,Mukul
1948,http://giitaayan.com/viewisbsong.asp?id=20746,Bunty Aur Babli,2005,Shankar-Ehsaan-Loy,Gulzar,"Udit Narayan, Sunidhi Chauhan,..."
1949,http://giitaayan.com/viewisbsong.asp?id=14398,Tum Bin,2001,Nikhil-Vinay,Faiz Anwar,"Sonu Nigam, Anuradha Paudwal"
1950,http://giitaayan.com/viewisbsong.asp?id=rmim0451,Jurmana,1979,R D Burman,Anand Bakshi,Lata
1951,http://giitaayan.com/viewisbsong.asp?id=2295,Ijaazat,1987,R D Burman,Gulzar,Asha
1952,http://giitaayan.com/viewisbsong.asp?id=10634,Bairaag,1976,Kalyanji-Anandji,Anand Bakshi,Lata
1953,http://giitaayan.com/viewisbsong.asp?id=400,Rungoli,1962,Shankar-Jaikishan,Shailendra,Kishore
1954,http://giitaayan.com/viewisbsong.asp?id=2551,Aah,1953,Shankar-Jaikishan,Shailendra,Mukesh
1955,http://giitaayan.com/viewisbsong.asp?id=12638,Kavi,1954,C Ramchandra,Rajinder Krishan,Talat
1956,http://giitaayan.com/viewisbsong.asp?id=12392,Kaartoos,1999,Bally Sagoo,Majrooh,Jaishri Shivram
