,Song,Film,Year,Music Director,Lyricist,Singers
2015,http://giitaayan.com/viewisbsong.asp?id=13454,Parasmani,1963,Laxmikant-Pyarelal,Farooq Kaisar,"Mukesh, Lata"
2016,http://giitaayan.com/viewisbsong.asp?id=11988,Ishq Vishk,2003,Annu Malik,Sameer,"Kumar Sanu, Alisha Chinai"
2017,http://giitaayan.com/viewisbsong.asp?id=11577,Ghar Sansaar,1986,Rajesh Roshan,Indeevar,"Kishore, Asha"
2018,http://giitaayan.com/viewisbsong.asp?id=12303,Khel Khiladi Ka,1996,A R Rahman,Mehboob,"S P Balasubrahmanyam, S Janaki"
2019,http://giitaayan.com/viewisbsong.asp?id=413,Ab Dilli Door Nahin,1957,Dattaram,Hasrat,Rafi
2020,http://giitaayan.com/viewisbsong.asp?id=10482,Biwi No. 1,1,Annu Malik,Sameer,"Abhijit, Anuradha Shriram, Cho..."
2021,http://giitaayan.com/viewisbsong.asp?id=11568,Ghazab Tamaashaa,1992,Anand-Milind,Sameer,"Kumar Sanu, Kavita Subramaniam"
2022,http://giitaayan.com/viewisbsong.asp?id=414,Baharon Ke Sapne,1967,R D Burman,Majrooh,"Manna Dey, Lata"
2023,http://giitaayan.com/viewisbsong.asp?id=13946,Shikaari,2000,Aadesh Srivastava,Sameer,"Abhijit, Jaspindar Narula, Cho..."
2024,http://giitaayan.com/viewisbsong.asp?id=rmim0244,Chhal,2002,Viju Shah,Amitabh Verma,"Shaan, Sadhana Sargam/ Sadhana..."
2025,http://giitaayan.com/viewisbsong.asp?id=11552,Grahan,1999,Karthik Raja,Mehboob,
2026,http://giitaayan.com/viewisbsong.asp?id=415,Badi Bahen,1949,Husnlal-Bhagatram,Rajinder Krishan,"Lata, Premlata"
2027,http://giitaayan.com/viewisbsong.asp?id=416,House No. 44,44,S D Burman,Sahir,Hemant
2028,http://giitaayan.com/viewisbsong.asp?id=15292,Lamha Lamha (Non-Film),1993,Rafique Husain / Ghulam Ali,Yusuf Zafar,Ghulam Ali
2029,http://giitaayan.com/viewisbsong.asp?id=21284,36 Ghante,36,Sapan Chakraborty,Sahir,Kishore
2030,http://giitaayan.com/viewisbsong.asp?id=10730,Bandi,1957,Hemant Kumar,Rajinder Krishan,Kishore
2031,http://giitaayan.com/viewisbsong.asp?id=11951,Iss Raat Ki Subah Nahin,1996,M M Kreem,Nida Fazli,"M M Kreem, Chitra"
2032,http://giitaayan.com/viewisbsong.asp?id=417,Do Dost,1959,S Mohinder,Bharat Vyas,"Manna Dey, chorus"
2033,http://giitaayan.com/viewisbsong.asp?id=10833,Chaachi 420,420,Vishal,Gulzar,Kamal Haasan
2034,http://giitaayan.com/viewisbsong.asp?id=10206,Aan,1952,Naushad,Shakeel,"Lata, Rafi"
2035,http://giitaayan.com/viewisbsong.asp?id=418,Chupke Chupke,1975,S D Burman,Anand Bakshi,Lata
2036,http://giitaayan.com/viewisbsong.asp?id=2047,Nikaah,1982,Ghulam Ali,Hasrat Mohani,Ghulam Ali
2037,http://giitaayan.com/viewisbsong.asp?id=15293,Haseen Lamhen 5 (Non-Film),5,,Hasrat Mohani,Ghulam Ali
2038,http://giitaayan.com/viewisbsong.asp?id=12830,Mahek (Non-Film),1999,Ali Gani,Jameel Mujahid,Pankaj Udhaas
2039,http://giitaayan.com/viewisbsong.asp?id=rmim0290,Bhaijan,1945,Shyam Sundar,Padatau Lakhanavii,Noorjehan/ Zeenat Begum
2040,http://giitaayan.com/viewisbsong.asp?id=11775,Hello Brother,1999,Sajid-Wajid,Faiz Anwar,"Udit Narayan, Alka Yagnik"
2041,http://giitaayan.com/viewisbsong.asp?id=2553,Manzil,1960,S D Burman,Majrooh,"Rafi, Geeta"
2042,http://giitaayan.com/viewisbsong.asp?id=12806,Mission Kashmir,2000,Shankar-Ehsaan-Loy,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
2043,http://giitaayan.com/viewisbsong.asp?id=13661,Plan,2003,Vishal-Shekhar,Kumaar,"Kumar Sanu, Sunidhi Chauhan"
2044,http://giitaayan.com/viewisbsong.asp?id=419,Main Khilaadi Tu Anaadi,1994,Annu Malik,,Kumar Sanu
2045,http://giitaayan.com/viewisbsong.asp?id=11286,Dil Hi To Hai,1963,Roshan,Sahir,"Mukesh, Suman"
2046,http://giitaayan.com/viewisbsong.asp?id=420,Yaadon Ki Baaraat,1973,R D Burman,Majrooh,"Asha, Rafi"
2047,http://giitaayan.com/viewisbsong.asp?id=20868,Kareeb,1998,Anu Malik,Rahat Indori,"Kumar Sanu, Sanjeevani"
2048,http://giitaayan.com/viewisbsong.asp?id=10320,Ambar,1952,Ghulam Mohammad,Shakeel,Rafi
2049,http://giitaayan.com/viewisbsong.asp?id=421,Yes Boss,1997,Jatin-Lalit,Javed Akhtar,"Alka Yagnik, Udit Narayan"
2050,http://giitaayan.com/viewisbsong.asp?id=13443,Pyaar Koi Khel Nahin,1999,Lalit Sen,Lalit Sen,"Phalguni Pathak, Chorus"
2051,http://giitaayan.com/viewisbsong.asp?id=13163,(Non-Film),1998,Lalit Sen,Lalit Sen,Phalguni Pathak
2052,http://giitaayan.com/viewisbsong.asp?id=14635,Yeh Hai Jalwa,2002,Himesh Reshammiya,Sudhakar Sharma,"Udit Narayan, Alka Yagnik, Cho..."
2053,http://giitaayan.com/viewisbsong.asp?id=14789,Achhut Kanya,1936,Saraswati Devi,J S Kashyap 'Natawa',"Mumtaz Ali, Sunita Devi"
2054,http://giitaayan.com/viewisbsong.asp?id=422,Gambler,1971,S D Burman,Neeraj,"Kishore, Lata"
2055,http://giitaayan.com/viewisbsong.asp?id=13363,Om Jai Jagadish,2002,Annu Malik,Sameer,"Udit Narayan, Alka Yagnik, Son..."
2056,http://giitaayan.com/viewisbsong.asp?id=14237,Suhana Safar,1970,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Asha"
2057,http://giitaayan.com/viewisbsong.asp?id=12877,Muqaddar,1996,Anand-Milind,Sameer,"Abhijit, Poornima"
2058,http://giitaayan.com/viewisbsong.asp?id=13968,Shapath,1997,Anand-Milind,Sameer,Baabu
2059,http://giitaayan.com/viewisbsong.asp?id=14707,Zakhmi Zameen,1990,Anand-Milind,Sameer,Alka Yagnik
2060,http://giitaayan.com/viewisbsong.asp?id=rmim0234,Girls School,1949,C Ramchandra,Pradeep,"Shamshad, Chitalkar"
2061,http://giitaayan.com/viewisbsong.asp?id=3057,Sangdil,1952,Sajjad Hussain,Rajinder Krishan,Geeta
2062,http://giitaayan.com/viewisbsong.asp?id=10269,Aasra,1966,Laxmikant-Pyarelal,Anand Bakshi,Lata
2063,http://giitaayan.com/viewisbsong.asp?id=14903,Andaz,1949,Naushad,Majrooh,"Lata, Chorus"
2064,http://giitaayan.com/viewisbsong.asp?id=14907,Gharaana,1961,Ravi,Shakeel,"Asha, Kamal Barot"
2065,http://giitaayan.com/viewisbsong.asp?id=13133,Mera Naam Joker,1970,Shankar-Jaikishan,Hasrat,"Mukesh, Asha"
2066,http://giitaayan.com/viewisbsong.asp?id=13543,Palkon Ki Chhaaon Mein,1977,Laxmikant-Pyarelal,Gulzar,"Kishore, Vandana Shashtri"
2067,http://giitaayan.com/viewisbsong.asp?id=13789,Raam Lakhan,1989,Laxmikant-Pyarelal,Anand Bakshi,"Alisha Chinai, Mohammed Aziz"
2068,http://giitaayan.com/viewisbsong.asp?id=3058,Dhool Ka Phool,1959,N Dutta,Sahir,Rafi
2069,http://giitaayan.com/viewisbsong.asp?id=2554,Lakeeren,1954,Hafiz Khan,Shevan Rizvi,Geeta
2070,http://giitaayan.com/viewisbsong.asp?id=15168,Baarish,1957,C Ramchandra,Rajinder Krishan,Chitalkar
2071,http://giitaayan.com/viewisbsong.asp?id=3307,Jogan,1950,Bulo C Rani,Pt Indra,"Geeta, Chorus"
2072,http://giitaayan.com/viewisbsong.asp?id=12972,Majboor,1974,Laxmikant-Pyarelal,Anand Bakshi,Kishore
2073,http://giitaayan.com/viewisbsong.asp?id=14845,Humayun,1945,Ghulam Haider,Shams Lakhnavi + Anjum Pilibhiti,
2074,http://giitaayan.com/viewisbsong.asp?id=423,Daayaraa - The Square Circle,1996,Anand-Milind,Gulzar,Devaki Pandit
2075,http://giitaayan.com/viewisbsong.asp?id=20575,Biwi Aur Makan,1966,Hemant Kumar,Gulzar,"Lata, Asha"
2076,http://giitaayan.com/viewisbsong.asp?id=14149,Sargam,1979,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
2077,http://giitaayan.com/viewisbsong.asp?id=20561,Kaali Topi Lal Roomal,1959,Chitragupt,Majrooh,Lata
2078,http://giitaayan.com/viewisbsong.asp?id=2808,Jogan,1950,Bulo C Rani,Kedar Sharma,Geeta
2079,http://giitaayan.com/viewisbsong.asp?id=424,Awara,1951,Shankar-Jaikishan,Shailendra,"Lata, Mukesh"
2080,http://giitaayan.com/viewisbsong.asp?id=rmim0412,Maan,1954,Anil Biswas,Dr Safdar 'Aah',Mukesh
2081,http://giitaayan.com/viewisbsong.asp?id=2297,Chhalia,1960,Kalyanji-Anandji,Qamar Jalalabadi,Mukesh
2082,http://giitaayan.com/viewisbsong.asp?id=rmim0839,(Non-Film),1950,,Tahir,S D Batish
2083,http://giitaayan.com/viewisbsong.asp?id=15160,House No. 44,44,S D Burman,Sahir,Asha
2084,http://giitaayan.com/viewisbsong.asp?id=425,Hare Rama Hare Krishna,1971,R D Burman,Anand Bakshi,"Asha, Usha Iyer, chorus"
2085,http://giitaayan.com/viewisbsong.asp?id=2555,Manzil,1960,S D Burman,Majrooh,Manna Dey
2086,http://giitaayan.com/viewisbsong.asp?id=13893,Shakti The Power,2002,Ismail Darbar,Mehboob,"Sukhvindar Singh, Mahalaxmi"
2087,http://giitaayan.com/viewisbsong.asp?id=10685,Bhabhi ki Chudiyan,1961,Sudhir Phadke,Narendra Sharma,Mukesh
2088,http://giitaayan.com/viewisbsong.asp?id=14988,Buzdil,1951,S D Burman,Kaifi Azmi,"Lata, Talat"
2089,http://giitaayan.com/viewisbsong.asp?id=426,Ram Rajya,1967,Vasant Desai,Bharat Vyas,Lata
2090,http://giitaayan.com/viewisbsong.asp?id=21054,Andaz,1949,Naushad,Majrooh,"Lata, Shamshad Begum"
2091,http://giitaayan.com/viewisbsong.asp?id=12733,Love In Simla,1960,Iqbal Qureshi,Rajinder Krishan,Mukesh
2092,http://giitaayan.com/viewisbsong.asp?id=10953,Chor Baazaar,1954,Sardar Malik,Shakeel,Lata
2093,http://giitaayan.com/viewisbsong.asp?id=rmim0688,Darpan,1970,Laxmikant-Pyarelal,Anand Bakshi,Manna Dey
2094,http://giitaayan.com/viewisbsong.asp?id=427,Narsi Bhagat,1957,Ravi,G S Nepali,"Hemant, Manna Dey, Sudha Malho..."
2095,http://giitaayan.com/viewisbsong.asp?id=3310,Baaraadari,1955,Nashad,Khumar Barabankvi,Lata
2096,http://giitaayan.com/viewisbsong.asp?id=15294,Aabshaar-E-Ghazal (Non-Film),1985,Hariharan,Naqsh Lyallpuri,Asha
2097,http://giitaayan.com/viewisbsong.asp?id=15295,Meraj-E-Ghazal (Non-Film),1983,Ghulam Ali,Manzoor Ahmer,Asha
2098,http://giitaayan.com/viewisbsong.asp?id=15147,Sipahiya,1949,C Ramchandra,Ram Murty Chaturvedi,Lata
2099,http://giitaayan.com/viewisbsong.asp?id=20964,Hangama,1952,C Ramchandra,Rajinder Krishan,Lata
2100,http://giitaayan.com/viewisbsong.asp?id=15296,Live In Concert 2 (Non-Film),2,,Bahadur Shah Zafar,Ghulam Ali
2101,http://giitaayan.com/viewisbsong.asp?id=14983,Khiladi,1950,Hansraj Behl,Nakhshab,Lata
2102,http://giitaayan.com/viewisbsong.asp?id=428,Karz,1980,Laxmikant-Pyarelal,Anand Bakshi,Rafi
2103,http://giitaayan.com/viewisbsong.asp?id=10374,Aurat,1953,Shankar-Jaikishan,Shailendra,Lata
2104,http://giitaayan.com/viewisbsong.asp?id=10913,Chhoti Bhabhi,1950,Husnlal-Bhagatram,Qamar Jalalabadi,Lata
2105,http://giitaayan.com/viewisbsong.asp?id=3311,Veena,1948,Anil Biswas,Swami Ramanand,Amirbai
2106,http://giitaayan.com/viewisbsong.asp?id=429,Subse Badaa Rupaiyaa,1976,Basu Manohari,Majrooh,"Kishore, Lata"
2107,http://giitaayan.com/viewisbsong.asp?id=430,Upaasanaa,1971,Kalyanji-Anandji,Indeevar,Mukesh
2108,http://giitaayan.com/viewisbsong.asp?id=15049,Bhakta Ramadasu (Telugu-Film),1960,,,"Rafi, Chorus"
2109,http://giitaayan.com/viewisbsong.asp?id=2811,Vidyapati,1937,R C Boral,Kedar Sharma,Pahari Sanyal
2110,http://giitaayan.com/viewisbsong.asp?id=20931,Mallika,1947,A R Qureshi,Tanvir Naqvi,Rafi
2111,http://giitaayan.com/viewisbsong.asp?id=10834,Chaachi 420,420,Vishal,Gulzar,Kamal Haasan
2112,http://giitaayan.com/viewisbsong.asp?id=15299,Kalaam-E-Mohabbat (Non-Film),1992,Allahuddin Khan,Sant Darshan Singh Ji Maharaj,Ghulam Ali
2113,http://giitaayan.com/viewisbsong.asp?id=20653,Shabash Daddy,1979,Kishore Kumar,,Amit Kumar
2114,http://giitaayan.com/viewisbsong.asp?id=15300,Meraj-E-Ghazal (Non-Film),1983,Ghulam Ali,Nasir Kazmi,"Ghulam Ali, Asha"
2115,http://giitaayan.com/viewisbsong.asp?id=3312,Jaal,1952,S D Burman,Sahir,"Kishore, Geeta"
2116,http://giitaayan.com/viewisbsong.asp?id=rmim0185,Aalam Aara,1931,Ferozeshah Mistri / B Irani,,Wazir Muhammad Khan
2117,http://giitaayan.com/viewisbsong.asp?id=431,Jaagriti,1954,Hemant Kumar,Pradeep,Asha
2118,http://giitaayan.com/viewisbsong.asp?id=12447,Qeemat,1998,Rajesh Roshan,Indeevar,
2119,http://giitaayan.com/viewisbsong.asp?id=14281,Sharaabi,1984,Bappi Lahiri,Anjaan,Kishore/ Asha
2120,http://giitaayan.com/viewisbsong.asp?id=20790,Hey Govind Hey Gopal (Non-Film),1991,Jagjit Singh,Surdas,Jagjit Singh
2121,http://giitaayan.com/viewisbsong.asp?id=15301,Saugaat (Non-Film),1996,Jay-Vijay,Qateel Shifai,Ghulam Ali
2122,http://giitaayan.com/viewisbsong.asp?id=11162,Dancer,1991,Anand-Milind,Sameer,"Sadhana Sargam, Udit Narayan, ..."
2123,http://giitaayan.com/viewisbsong.asp?id=3313,Dil,1946,Zafar Khursheed,Razi-ud-Din Banarsi,Noorjehan
2124,http://giitaayan.com/viewisbsong.asp?id=432,Amar Deep,1958,C Ramchandra,Rajinder Krishan,"Rafi, Asha"
2125,http://giitaayan.com/viewisbsong.asp?id=15161,House No. 44,44,S D Burman,Sahir,"Asha, Chorus"
2126,http://giitaayan.com/viewisbsong.asp?id=2298,Baazi,1951,S D Burman,Sahir,"Geeta, chorus"
2127,http://giitaayan.com/viewisbsong.asp?id=2557,Howrah Bridge,1958,O P Nayyar,Qamar Jalalabadi,"Asha, Rafi"
2128,http://giitaayan.com/viewisbsong.asp?id=10317,Amar Akbar Anthony,1977,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata, Mukesh, Rafi"
2129,http://giitaayan.com/viewisbsong.asp?id=21331,Laila Majnu,1953,Ghulam Mohammad,Shakeel Badayuni,"Talat Mahmood, Asha Bhosle"
2130,http://giitaayan.com/viewisbsong.asp?id=10638,Balam,1949,Husnlal-Bhagatram,Qamar Jalalabadi,Suraiya
2131,http://giitaayan.com/viewisbsong.asp?id=433,Kinare Kinare,1963,Jaidev,Nyay Sharma,Talat
2132,http://giitaayan.com/viewisbsong.asp?id=11234,Deedaar,1951,Naushad,Shakeel,"Rafi, Lata"
2133,http://giitaayan.com/viewisbsong.asp?id=434,Baazaar,1982,Khayyam,Mirza Shauq,Jagjit Kaur
2134,http://giitaayan.com/viewisbsong.asp?id=435,Prem Geet,1981,Jagjit Singh,Indeevar,Anuradha Paudwal (?)
2135,http://giitaayan.com/viewisbsong.asp?id=11382,Duniyaa Meri Jeb Mein,1979,Rajesh Roshan,Gulshan Bawra,"Amit Kumar, Lata"
2136,http://giitaayan.com/viewisbsong.asp?id=12051,Jaanwar,1999,Anand-Milind,Sameer,"Sonu Nigam, Alka Yagnik, Ram S..."
2137,http://giitaayan.com/viewisbsong.asp?id=11964,Ilzam,1970,Usha Khanna,Indeevar,Mukesh
2138,http://giitaayan.com/viewisbsong.asp?id=15218,Railway Platform,1955,Madan Mohan,Sahir,"Rafi, S D Batish, Manmohan Kri..."
2139,http://giitaayan.com/viewisbsong.asp?id=436,Naastik,1954,C Ramchandra,Pradeep,Pradeep
2140,http://giitaayan.com/viewisbsong.asp?id=15302,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Mehdi Hasan,Meer,Mehdi Hasan
2141,http://giitaayan.com/viewisbsong.asp?id=437,Silsila,1981,Shiv-Hari,Javed Akhtar,"Lata, Kishore"
2142,http://giitaayan.com/viewisbsong.asp?id=14010,Saajan,1991,Nadeem-Shravan,Sameer,"Alka Yagnik, S P Balasubramaniam"
2143,http://giitaayan.com/viewisbsong.asp?id=11292,Dil Ne Pukara,1967,Kalyanji-Anandji,Indeevar,Rafi
2144,http://giitaayan.com/viewisbsong.asp?id=438,Pyar Hi Pyar,1969,Shankar-Jaikishan,Hasrat,Rafi
2145,http://giitaayan.com/viewisbsong.asp?id=439,Ek Mahal Ho Sapnon Ka,1975,Ravi,Sahir,Kishore
2146,http://giitaayan.com/viewisbsong.asp?id=15303,Naghma-E-Dil (Non-Film),1991,,Muzaffar Warsi,Ghulam Ali
2147,http://giitaayan.com/viewisbsong.asp?id=12396,Kasoor,2000,Nadeem-Shravan,Sameer,"Udit Narayan, Alka Yagnik"
2148,http://giitaayan.com/viewisbsong.asp?id=14569,Victoria No. 203,203,Kalyanji-Anandji,Verma Malik,Kishore
2149,http://giitaayan.com/viewisbsong.asp?id=440,Bombay To Goa,1972,R D Burman,Rajinder Krishan,Kishore
2150,http://giitaayan.com/viewisbsong.asp?id=12973,Majboor,1974,Laxmikant-Pyarelal,Anand Bakshi,Kishore/ Lata
2151,http://giitaayan.com/viewisbsong.asp?id=12468,Khilaadi,1992,Jatin-Lalit,Anwar Sagar,"Udit Narayan, Sapana Mukherji"
2152,http://giitaayan.com/viewisbsong.asp?id=12499,Koylaa,1997,Rajesh Roshan,Indeevar,"Alka Yagnik, Kumar Sanu, Chorus"
2153,http://giitaayan.com/viewisbsong.asp?id=12292,Kabhi Khushi Kabhi Gham,2002,Sandesh Shandilya,Sameer,"Sonu Nigam, Alka Yagnik"
2154,http://giitaayan.com/viewisbsong.asp?id=15304,Haseen Lamhen (Non-Film),1988,,Abdul Hameed Adam,Ghulam Ali
2155,http://giitaayan.com/viewisbsong.asp?id=15305,Parchhaiyan (Non-Film),1992,Ghulam Ali,Hasrat Mohani,Ghulam Ali
2156,http://giitaayan.com/viewisbsong.asp?id=20747,Bunty Aur Babli,2005,Shankar-Ehsaan-Loy,Gulzar,"Sonu Nigam, Mahalaxmi Iyer"
2157,http://giitaayan.com/viewisbsong.asp?id=15306,Kehna Usey (Non-Film),1984,Niaz Ahmed,Farhat Shahzad,Mehdi Hasan
2158,http://giitaayan.com/viewisbsong.asp?id=12793,Maa Tujhe Salaam,2001,Sajid-Wajid,Sameer,"Sonu Nigam, Bhairavi/ Sonu Nig..."
2159,http://giitaayan.com/viewisbsong.asp?id=441,Bambai Kaa Baabu,1960,S D Burman,Majrooh,"Asha, chorus"
2160,http://giitaayan.com/viewisbsong.asp?id=12656,Love You Hamesha,2001,A R Rahman,Anand Bakshi,"Sonu Nigam, Hema Sardesai"
2161,http://giitaayan.com/viewisbsong.asp?id=10769,Chori Chori Chupke Chupke,2000,Annu Malik,Anaam,"Udit Narayan, Alka Yagnik"
2162,http://giitaayan.com/viewisbsong.asp?id=13425,Paagalpan,2001,Raju Singh,Sameer,"Srinivas, Chitra"
2163,http://giitaayan.com/viewisbsong.asp?id=14399,Tum Bin,2001,Nikhil-Vinay,Faiz Anwar,"Anuradha Paudwal, Abhijit"
2164,http://giitaayan.com/viewisbsong.asp?id=13269,Naataa,1955,S Mohinder,Tanveer Naqvi,Lata
2165,http://giitaayan.com/viewisbsong.asp?id=13520,Pyaar Pyaar,1995,Nadeem-Shravan,Sameer,"Kumar Sanu, Anuradha"
2166,http://giitaayan.com/viewisbsong.asp?id=11482,Farz,2000,Uttam Singh,Sameer,"Lata, Udit Narayan, Chorus"
2167,http://giitaayan.com/viewisbsong.asp?id=14452,Tu Nahin Aur Sahi,1960,Ravi,Asad Bhopali,"Rafi, Asha"
2168,http://giitaayan.com/viewisbsong.asp?id=12436,Kyaa Kehnaa,1999,Rajesh Roshan,Majrooh,"Udit Narayan, Alka Yagnik"
2169,http://giitaayan.com/viewisbsong.asp?id=442,Teesri Manzil,1966,R D Burman,Majrooh,"Rafi, Asha"
2170,http://giitaayan.com/viewisbsong.asp?id=14967,Shabnam,1949,S D Burman,Qamar Jalalabadi,"Shamshad, Chorus"
2171,http://giitaayan.com/viewisbsong.asp?id=15017,Daagh,1952,Shankar-Jaikishan,Shailendra,"Lata, Chorus"
2172,http://giitaayan.com/viewisbsong.asp?id=13568,Phir Wohi Dil Laya Hoon,1963,O P Nayyar,Majrooh,"Asha, Usha"
2173,http://giitaayan.com/viewisbsong.asp?id=14116,Saawan,1959,Hansraj Behl,Prem Dhawan,Rafi
2174,http://giitaayan.com/viewisbsong.asp?id=12808,Mission Kashmir,2000,Shankar-Ehsaan-Loy,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
2175,http://giitaayan.com/viewisbsong.asp?id=443,Main Khilaadi Tu Anaadi,1994,Annu Malik,Rahat Indori,"Kumar Sanu, Alka Yagnik"
2176,http://giitaayan.com/viewisbsong.asp?id=11938,Ishq,1997,Annu Malik,Dev Kohli,Kumar Sanu
2177,http://giitaayan.com/viewisbsong.asp?id=13325,Naujawaan,1951,S D Burman,Sahir,"Kishore, Lata"
2178,http://giitaayan.com/viewisbsong.asp?id=21321,Taare Zameen Par,2007,Shankar-Ehsaan-Loy,Prasoon Joshi,"Shankar Mahadevan, Dominique, ..."
2179,http://giitaayan.com/viewisbsong.asp?id=3315,Aasmaan,1958,O P Nayyar,Prem Dhawan,Geeta
2180,http://giitaayan.com/viewisbsong.asp?id=10296,Adal-e-Jahaangir,1955,Husnlal-Bhagatram,Qamar Jalalabadi,Rafi
2181,http://giitaayan.com/viewisbsong.asp?id=450,Aazaad,1955,C Ramchandra,Rajinder Krishan,Lata
2182,http://giitaayan.com/viewisbsong.asp?id=2812,Aas,1953,Shankar-Jaikishan,Shailendra,"Mukesh, Lata"
2183,http://giitaayan.com/viewisbsong.asp?id=20624,Mai Baap,1957,O P Nayyar,Jan Nisar Akhtar,"Geeta, Rafi"
2184,http://giitaayan.com/viewisbsong.asp?id=10917,China Town,1962,Ravi,Majrooh,"Rafi, Meenu Purushottam"
2185,http://giitaayan.com/viewisbsong.asp?id=444,Naubahaar,1952,Roshan,Shailendra,Lata
2186,http://giitaayan.com/viewisbsong.asp?id=14692,Zameer,1997,Anand-Milind,Sameer,"Udit Narayan, Alka Yagnik"
2187,http://giitaayan.com/viewisbsong.asp?id=2558,Paayal Ki Jhankaar,1980,Rajkamal,Maya Govind,"Sulakshna Pandit, Yesudas"
2188,http://giitaayan.com/viewisbsong.asp?id=14488,Taxi Driver,1954,S D Burman,Sahir,"Asha, Jagmohan Bakshi"
2189,http://giitaayan.com/viewisbsong.asp?id=445,Love Story,1981,R D Burman,Anand Bakshi,"Amit Kumar, Lata"
2190,http://giitaayan.com/viewisbsong.asp?id=13381,Opera House,1961,Chitragupt,Majrooh,"Mukesh, Lata"
2191,http://giitaayan.com/viewisbsong.asp?id=21206,Swades,2004,A R Rahman,Javed Akhtar,"Alka Yagnik, Udit Narayan"
2192,http://giitaayan.com/viewisbsong.asp?id=13095,Mumbai Se Aaya Mera Dost,2003,Annu Malik,Sameer,"Sonu Nigam, Alka Yagnik"
2193,http://giitaayan.com/viewisbsong.asp?id=446,Tumsaa Nahin Dekhaa,1957,O P Nayyar,Majrooh,"Asha, Rafi"
2194,http://giitaayan.com/viewisbsong.asp?id=447,Tere Ghar Ke Samne,1963,S D Burman,Hasrat,"Rafi, Lata"
2195,http://giitaayan.com/viewisbsong.asp?id=448,Shart,1954,Hemant Kumar,S H Bihari,"Hemant, Lata"
2196,http://giitaayan.com/viewisbsong.asp?id=11791,Hum Ho Gaye Aap Ke,2001,Nadeem-Shravan,Sameer,"Sunidhi Chauhan, Chorus"
2197,http://giitaayan.com/viewisbsong.asp?id=449,Yeh Dillagi,1994,Dilip Sen-Sameer Sen,Sameer,"Lata, Kumar Sanu"
2198,http://giitaayan.com/viewisbsong.asp?id=13917,Sirf Tum,1999,Nadeem-Shravan,Sameer,"Gurdas Maan, Chorus"
2199,http://giitaayan.com/viewisbsong.asp?id=21238,Patang,1960,Chitragupt,Rajinder Krishan,Lata
2200,http://giitaayan.com/viewisbsong.asp?id=14557,Vijaypath,1994,Annu Malik,Indeevar,Alka Yagnik
2201,http://giitaayan.com/viewisbsong.asp?id=12466,Khalnaayak/ The Villain,1993,Laxmikant-Pyarelal,Anand Bakshi,"Alka Yagnik, Manhar Udhaas"
2202,http://giitaayan.com/viewisbsong.asp?id=11789,Hum Ho Gaye Aap Ke,2001,Nadeem-Shravan,Sameer,Alka Yagnik/ Kumar Sanu
2203,http://giitaayan.com/viewisbsong.asp?id=2050,Chaachaa Zindaabaad,1959,Madan Mohan,Rajinder Krishan,Kishore
