,Song,Film,Year,Music Director,Lyricist,Singers
3087,http://giitaayan.com/viewisbsong.asp?id=631,Laal Pathhar,1971,Shankar-Jaikishan,Dev Kohli,Kishore
3088,http://giitaayan.com/viewisbsong.asp?id=20928,Soorat Aur Seerat,1962,Roshan,Sahir,Lata
3089,http://giitaayan.com/viewisbsong.asp?id=14879,Pukaar,1939,Mir Sahab,Kamal Amrohi,Sheela
3090,http://giitaayan.com/viewisbsong.asp?id=13855,Rocky,1981,R D Burman,Anand Bakshi,Asha
3091,http://giitaayan.com/viewisbsong.asp?id=14363,Tu Hi Mera Dil,1995,A R Rahman,P K Mishra,Venugopal
3092,http://giitaayan.com/viewisbsong.asp?id=14994,Jaadoo,1951,Naushad,Shakeel,Lata
3093,http://giitaayan.com/viewisbsong.asp?id=20665,Jugnu,1973,S D Burman,Anand Bakshi,"Kishore, Lata"
3094,http://giitaayan.com/viewisbsong.asp?id=rmim0202,Veena,1948,Anil Biswas,Swami Ramanand,Mukesh
3095,http://giitaayan.com/viewisbsong.asp?id=13948,Shikaari,2000,Aadesh Srivastava,Sameer,"Amit Kumar, Poornima, Chorus"
3096,http://giitaayan.com/viewisbsong.asp?id=2577,Howrah Bridge,1958,O P Nayyar,Qamar Jalalabadi,"Rafi, Asha"
3097,http://giitaayan.com/viewisbsong.asp?id=10109,Aashiq,2001,Sanjeev-Darshan,Sameer,"Alka Yagnik, Chorus"
3098,http://giitaayan.com/viewisbsong.asp?id=12323,Khullam Khulla Pyaar Karen,2001,Anand-Milind,Sameer,"Udit Narayan, Jaspindar Narula"
3099,http://giitaayan.com/viewisbsong.asp?id=14043,Suhaag,1994,Anand-Milind,Sameer,"Alka Yagnik, Udit Narayan"
3100,http://giitaayan.com/viewisbsong.asp?id=rmim0476,Samadhi,1950,C Ramchandra,Rajinder Krishan,"Lata, Amirbai"
3101,http://giitaayan.com/viewisbsong.asp?id=2070,Pyar Kiye Ja,1966,Laxmikant-Pyarelal,Rajinder Krishan,Rafi
3102,http://giitaayan.com/viewisbsong.asp?id=13847,Roti,1974,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
3103,http://giitaayan.com/viewisbsong.asp?id=14965,Patanga,1949,C Ramchandra,Rajinder Krishan,Shamshad
3104,http://giitaayan.com/viewisbsong.asp?id=10333,Anita,1967,Laxmikant-Pyarelal,Aarzoo Lakhnavi,Mukesh
3105,http://giitaayan.com/viewisbsong.asp?id=13632,Jalpari,1953,Aroon Kumar,Bharat Vyas,Asha
3106,http://giitaayan.com/viewisbsong.asp?id=632,Taaj,1956,Hemant Kumar,Rajinder Krishan,Hemant
3107,http://giitaayan.com/viewisbsong.asp?id=10682,Beti Bete,1964,Shankar-Jaikishan,Hasrat,"Rafi, Asha"
3108,http://giitaayan.com/viewisbsong.asp?id=3079,Ek Jhalak,1957,Hemant Kumar,S H Bihari,Hemant
3109,http://giitaayan.com/viewisbsong.asp?id=3332,Raajaa Harishchandra,1952,Husnlal-Bhagatram,Bharat Vyas,Lata
3110,http://giitaayan.com/viewisbsong.asp?id=2842,Yeh Gulistaan Hamaaraa,1972,S D Burman,Anand Bakshi,"Kishore, Lata"
3111,http://giitaayan.com/viewisbsong.asp?id=10016,Do October,2003,Sunil Jha,"Sunil Jha, A K Vyas",Sunidhi Chauhan
3112,http://giitaayan.com/viewisbsong.asp?id=2071,Biwi O Biwi,1981,R D Burman,Nida Fazli(?),Kishore
3113,http://giitaayan.com/viewisbsong.asp?id=2327,Aakhree Raasta,1986,Laxmikant-Pyarelal,Anand Bakshi,"Asha, ???, chorus"
3114,http://giitaayan.com/viewisbsong.asp?id=13011,Melaa,1971,R D Burman,Majrooh,"Rafi, Lata"
3115,http://giitaayan.com/viewisbsong.asp?id=2843,Angaarey,1954,S D Burman,Sahir,"Kishore, Shamshad"
3116,http://giitaayan.com/viewisbsong.asp?id=13579,Purnima,1965,Kalyanji-Anandji,Bharat Vyas,Mukesh
3117,http://giitaayan.com/viewisbsong.asp?id=12522,Kaali Topi Laal Roomaal,1959,Chitragupt,Majrooh,"Rafi, Lata"
3118,http://giitaayan.com/viewisbsong.asp?id=14292,Surya,2003,Aadesh Srivastava,Sameer,"Vasundhara, Kirti Sagathia"
3119,http://giitaayan.com/viewisbsong.asp?id=2072,Chitchor,1976,Ravindra Jain,Ravindra Jain,Yesudas
3120,http://giitaayan.com/viewisbsong.asp?id=10106,Aashiq,2001,Sanjeev-Darshan,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
3121,http://giitaayan.com/viewisbsong.asp?id=14424,Tohfaa,1984,Bappi Lahiri,Indeevar,"Kishore, Asha"
3122,http://giitaayan.com/viewisbsong.asp?id=11494,Faisla,1965,Usha Khanna,Asad Bhopali,Mukesh
3123,http://giitaayan.com/viewisbsong.asp?id=13295,Nai Dilli / New Delhi,1956,Shankar-Jaikishan,Shailendra,"Lata, Chorus"
3124,http://giitaayan.com/viewisbsong.asp?id=21036,Disco Dancer,1982,Bappi Lahiri,,"Suresh Wadkar, Usha Mangeshkar"
3125,http://giitaayan.com/viewisbsong.asp?id=10713,Bluff Master,1963,Kalyanji-Anandji,Rajinder Krishan,Rafi
3126,http://giitaayan.com/viewisbsong.asp?id=12255,Johny Mera Naam,1970,Kalyanji-Anandji,Indeevar,Lata
3127,http://giitaayan.com/viewisbsong.asp?id=20758,Manoranjan,1974,R D Burman,Anand Bakshi,"Lata, Kishore, Manna Dey"
3128,http://giitaayan.com/viewisbsong.asp?id=11345,Dosti,1964,Laxmikant-Pyarelal,Majrooh,Rafi
3129,http://giitaayan.com/viewisbsong.asp?id=12689,Lamhe,1991,Shiv-Hari,Anand Bakshi,Lata
3130,http://giitaayan.com/viewisbsong.asp?id=20881,"Main, Meri Patni aur Woh",2005,Rajendra Shiv,Rocky Khanna,Mohit Chauhan
3131,http://giitaayan.com/viewisbsong.asp?id=20780,Taranaa,1979,Ram Laxman,Ravindra Rawal,Shailendra Singh
3132,http://giitaayan.com/viewisbsong.asp?id=633,Nadiyaa Ke Paar,1982,Ravindra Jain,Ravindra Jain,"Hemlata, Suresh Wadkar"
3133,http://giitaayan.com/viewisbsong.asp?id=14447,The Train,1970,R D Burman,Anand Bakshi,Rafi
3134,http://giitaayan.com/viewisbsong.asp?id=10199,Aazaad Desh Ke Ghulaam,1990,Laxmikant-Pyarelal,Sameer,"Kavita Subramaniam, Mohammed A..."
3135,http://giitaayan.com/viewisbsong.asp?id=634,Devta,1978,R D Burman,Gulzar,"Lata, Kishore"
3136,http://giitaayan.com/viewisbsong.asp?id=15343,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Mehdi Hasan,Asghar Saleem,Mehdi Hasan
3137,http://giitaayan.com/viewisbsong.asp?id=21099,(Non-film),1986,Raghunath Seth,Ibrahim Ashk,Talat Mahmood
3138,http://giitaayan.com/viewisbsong.asp?id=12250,Jag Biti,1946,Ghulam Haider,,Suraiya
3139,http://giitaayan.com/viewisbsong.asp?id=11561,Guddu,1995,Naushad,"Suresh, Devki","Suresh Wadkar, Devki"
3140,http://giitaayan.com/viewisbsong.asp?id=15344,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Mehdi Hasan,Faiz,Mehdi Hasan
3141,http://giitaayan.com/viewisbsong.asp?id=636,Rampur Ka Laxman,1972,R D Burman,Majrooh,"Lata, Kishore"
3142,http://giitaayan.com/viewisbsong.asp?id=2844,Kasme Vaade,1978,R D Burman,Gulshan Bawra,Asha
3143,http://giitaayan.com/viewisbsong.asp?id=2328,Duniyaa Jhukti Hai,1960,Hemant Kumar,Rajinder Krishan,"Hemant, Geeta"
3144,http://giitaayan.com/viewisbsong.asp?id=11636,Gumnaam,1965,Shankar-Jaikishan,Hasrat,Lata
3145,http://giitaayan.com/viewisbsong.asp?id=21001,Chalte Chalte,2003,Aadesh Srivastava,Javed Akhtar,"Sonu Nigam, Chorus"
3146,http://giitaayan.com/viewisbsong.asp?id=10947,Chalte Chalte,2003,Aadesh Srivastava,Javed Akhtar,Sonu Nigam
3147,http://giitaayan.com/viewisbsong.asp?id=3334,Kasme Vaade,1978,R D Burman,Gulshan Bawra,Asha
3148,http://giitaayan.com/viewisbsong.asp?id=10986,Daud,1997,A R Rahman,Mehboob,"Asha, Yesudas"
3149,http://giitaayan.com/viewisbsong.asp?id=10451,Afsar,1950,S D Burman,Pt Narendra Sharma,Suraiya
3150,http://giitaayan.com/viewisbsong.asp?id=637,Aradhana,1969,S D Burman,Anand Bakshi,"Rafi, Asha"
3151,http://giitaayan.com/viewisbsong.asp?id=14397,Tum Aaye (Non-Film),2002,Raju Singh,Javed Akhtar,"Alka Yagnik, Hariharan"
3152,http://giitaayan.com/viewisbsong.asp?id=14627,Yeh Kya Ho Raha Hai,2002,Shankar-Ehsaan-Loy,Javed Akhtar,"Shaan, Saumya"
3153,http://giitaayan.com/viewisbsong.asp?id=12605,Khwahish,2003,Milind Sagar,Faiz Anwar,"Udit Narayan, Asha"
3154,http://giitaayan.com/viewisbsong.asp?id=15345,Kalaam-E-Mohabbat (Non-Film),1992,Allahuddin Khan,Sant Darshan Singh Ji Maharaj,Ghulam Ali
3155,http://giitaayan.com/viewisbsong.asp?id=20803,Betaabi,1997,Vishal,Dr Bashir Badr,"Kumar Sanu, Suresh Wadkar"
3156,http://giitaayan.com/viewisbsong.asp?id=10238,Aansoo Aur Muskan,1970,Kalyanji-Anandji,Qamar Jalalabadi,Kishore
3157,http://giitaayan.com/viewisbsong.asp?id=12654,Love You Hamesha,2001,A R Rahman,Anand Bakshi,"Hariharan, Sadhana Sargam"
3158,http://giitaayan.com/viewisbsong.asp?id=14856,Jhanak Jhanak Paayal Baaje,1955,Vasant Desai,Hasrat,"Lata, Manna Dey"
3159,http://giitaayan.com/viewisbsong.asp?id=12901,Maqsad,1984,Bappi Lahiri,Indeevar,Kishore
3160,http://giitaayan.com/viewisbsong.asp?id=638,Maryaadaa,1971,Kalyanji-Anandji,Anand Bakshi,Kishore
3161,http://giitaayan.com/viewisbsong.asp?id=11283,Dil Hi To Hai,1963,Roshan,Sahir,Mukesh
3162,http://giitaayan.com/viewisbsong.asp?id=10021,Aankhen,2002,Aadesh Srivastava,Prasun Joshi,"Aadesh Srivastava, Vasundhara"
3163,http://giitaayan.com/viewisbsong.asp?id=11134,Dalaal,1993,Bappi Lahiri,Maya Govind,Ila Arun
3164,http://giitaayan.com/viewisbsong.asp?id=11662,Goonj,1952,Sardool Kwatra,Prakash Bakshi,"Suraiya, Rafi"
3165,http://giitaayan.com/viewisbsong.asp?id=20977,Tum Yaad Aaye (Non-film),1997,Raju Singh,Javed Akhtar,Alka Yagnik
3166,http://giitaayan.com/viewisbsong.asp?id=11540,God Mother,1998,Vishal,Javed Akhtar,"Roop Kumar Rathod, Chorus"
3167,http://giitaayan.com/viewisbsong.asp?id=rmim0782,Kyun Ho Gaya Na,2004,Shankar-Ehsaan-Loy,Javed Akhtar,"Sadhana Sargam, Udit Narayan"
3168,http://giitaayan.com/viewisbsong.asp?id=11392,Doctor,1941,Pankaj Mullick,,Pankaj Mullick
3169,http://giitaayan.com/viewisbsong.asp?id=2073,Annadaataa,1972,Salil Chowdhury,Yogesh,Kishore
3170,http://giitaayan.com/viewisbsong.asp?id=20866,Rog,2004,M M Kreem,,"Kay Kay, Shreya Goshal"
3171,http://giitaayan.com/viewisbsong.asp?id=3335,Maan,1954,Anil Biswas,Dr Safdar 'Aah',Lata
3172,http://giitaayan.com/viewisbsong.asp?id=639,Shirin Farhaad,1956,S Mohinder,Tanvir Naqvi,Lata
3173,http://giitaayan.com/viewisbsong.asp?id=rmim0603,(Non-Film),1950,,,Beena Chowdhury
3174,http://giitaayan.com/viewisbsong.asp?id=640,Dil Diya Dard Liya,1966,Naushad,Shakeel,Rafi
3175,http://giitaayan.com/viewisbsong.asp?id=rmim0173,Bahaanaa,1960,Madan Mohan,Rajinder Krishan,Lata
3176,http://giitaayan.com/viewisbsong.asp?id=rmim0792,Surang,1953,Shivram Krishan,Shevan Rizvi,Lata
3177,http://giitaayan.com/viewisbsong.asp?id=10692,Bhanwar,1976,R D Burman,Anand Bakshi,"Kishore, Asha"
3178,http://giitaayan.com/viewisbsong.asp?id=10135,Aunty No.1,1,Anand-Milind,Sameer,Kumar Sanu
3179,http://giitaayan.com/viewisbsong.asp?id=15346,Mehdi Hassan And Ghulam Ali (Non-Film),1994,,Akbar Allahabadi,Ghulam Ali
3180,http://giitaayan.com/viewisbsong.asp?id=2845,Yaasmin,1955,C Ramchandra,Jaan Nisar Akhtar,Lata
3181,http://giitaayan.com/viewisbsong.asp?id=10741,Beqasoor,1950,Hansraj Behl,Ehsaan Rizvi,"Rafi, Lata"
3182,http://giitaayan.com/viewisbsong.asp?id=3381,Jaal,1952,S D Burman,Sahir,Lata
3183,http://giitaayan.com/viewisbsong.asp?id=rmim0640,Jeet,1949,Anil Biswas,Prem Dhawan,Lata
3184,http://giitaayan.com/viewisbsong.asp?id=641,Lootmaar,1980,Rajesh Roshan,Amit Khanna,"Kishore, Varsha Bhosle, Shivan..."
3185,http://giitaayan.com/viewisbsong.asp?id=13921,Soch,2002,Jatin-Lalit,Sameer,"Shweta, Shraddha"
3186,http://giitaayan.com/viewisbsong.asp?id=12353,Kitne Door Kitne Paas,2002,Sanjeev-Darshan,Anwar Sagar,KayKay
3187,http://giitaayan.com/viewisbsong.asp?id=643,Aavishkaar,1973,Kanu Roy,Kapil Kumar,Manna Dey
3188,http://giitaayan.com/viewisbsong.asp?id=644,Parasmani,1963,Laxmikant-Pyarelal,Asad Bhopali,"Kamal Barot, Lata"
3189,http://giitaayan.com/viewisbsong.asp?id=11710,Hamaaraa Dil Aapke Paas Hai,2000,Sanjeev-Darshan,Javed Akhtar,"Abhijit, Alka Yagnik"
3190,http://giitaayan.com/viewisbsong.asp?id=12335,Koi Mere Dil Se Poochhe,2001,Rajesh Roshan,Surya Bhanu Gupt,"Pamela Jain, Chorus"
3191,http://giitaayan.com/viewisbsong.asp?id=3080,Sanskaar,1952,Roshan,Shailendra,Lata
3192,http://giitaayan.com/viewisbsong.asp?id=rmim0201,Humrahi,1945,R C Boral,Zakir Hussain,Binata Bose
3193,http://giitaayan.com/viewisbsong.asp?id=14273,Sipahiya,1949,C Ramchandra,Arzoo Lakhnavi,Lata
3194,http://giitaayan.com/viewisbsong.asp?id=10122,Albela,2001,Jatin-Lalit,Sameer,"Kumar Sanu, Udit Narayan, Alka..."
3195,http://giitaayan.com/viewisbsong.asp?id=11457,Ek Aur Ek Gyarah,2003,Shankar-Ehsaan-Loy,Sameer,"KK, Shankar Mahadevan, Gayatri"
3196,http://giitaayan.com/viewisbsong.asp?id=13029,Mere Jeevan Saathi,1972,R D Burman,Majrooh,Kishore
3197,http://giitaayan.com/viewisbsong.asp?id=10266,Aashiq,1962,Shankar-Jaikishan,Shailendra,Mukesh
3198,http://giitaayan.com/viewisbsong.asp?id=645,Saarangaa,1960,Sardar Malik,Bharat Vyas,Mukesh
3199,http://giitaayan.com/viewisbsong.asp?id=14779,Shirin Farhad (Pakistan),1975,Khurshid Anwar,Qateel Shifai,"Mehdi Hasan, Female Voice, Cho..."
3200,http://giitaayan.com/viewisbsong.asp?id=646,Mere Sanam,1965,O P Nayyar,Majrooh,"Asha, Rafi"
3201,http://giitaayan.com/viewisbsong.asp?id=12425,Krodh/ Blast of Anger,2000,Anand-Milind,Deepak Choudhary,"Vinod Rathod, Sapana Mukherji,..."
3202,http://giitaayan.com/viewisbsong.asp?id=11596,Gambler,1971,S D Burman,Neeraj,Kishore
3203,http://giitaayan.com/viewisbsong.asp?id=20702,Black,2005,Monty,Prasoon Joshi,Gayatri Iyer
3204,http://giitaayan.com/viewisbsong.asp?id=rmim0707,Dil Padosi Hai (Non-Film),1987,R D Burman,Gulzar,Asha
3205,http://giitaayan.com/viewisbsong.asp?id=12098,Judaai,1997,Nadeem-Shravan,Sameer,"Abhijit, Alka Yagnik"
3206,http://giitaayan.com/viewisbsong.asp?id=10567,Baap Numbari Betaa Dus Numbari,1990,Nadeem-Shravan,Sameer,"Anuradha Paudwal, Mohammed Aziz"
3207,http://giitaayan.com/viewisbsong.asp?id=11072,Dehak/ A Burning Passion,1998,Aadesh Srivastava,Dev Kohli,"Kumar Sanu, Alka Yagnik"
