SNo,Songpage_URL,Movie
1141,https://www.lyricsia.com/lyricid/2832/mujhe-kitna-pyar-hai-tumse,Dil Tera Deewana
1142,https://www.lyricsia.com/lyricid/2826/lakh-chupao-chup-na-sakega,Asli Naqli
1143,https://www.lyricsia.com/lyricid/5242/dil-todne-wale,Son Of India
1144,https://www.lyricsia.com/lyricid/2833/dil-tera-deewana-hai-sanam,Dil Tera Deewana
1145,https://www.lyricsia.com/lyricid/2821/cheda-mere-dil-ne-tarana,Asli Naqli
1146,https://www.lyricsia.com/lyricid/5041/choti-si-ye-duniya-(lata),Rangoli
1147,https://www.lyricsia.com/lyricid/2790/aawaj-deke-hume-tum-bulao,Professor
1148,https://www.lyricsia.com/lyricid/2864/bane-ho-ek-khaak-se,Aarti
1149,https://www.lyricsia.com/lyricid/2803/ibtedaey-ishq-me-hum,Hariyali Aur Rasta
1150,https://www.lyricsia.com/lyricid/2846/wo-dekho-jalaa-ghar-kisi-ka,Anpadh
1151,https://www.lyricsia.com/lyricid/342/kahin-deep-jale-kahi-dil,Bees Saal Baad
1152,https://www.lyricsia.com/lyricid/2816/kho-gaya-hai-mera-pyar,Hariyali Aur Rasta
1153,https://www.lyricsia.com/lyricid/2847/jiya-le-gayo-ji-mora-sanwariya,Anpadh
1154,https://www.lyricsia.com/lyricid/2805/teri-yaad-dil-se,Hariyali Aur Rasta
1155,https://www.lyricsia.com/lyricid/2806/lakho-tare-aasman-me,Hariyali Aur Rasta
1156,https://www.lyricsia.com/lyricid/5246/aaj-ki-taaza-khabar,Son Of India
1157,https://www.lyricsia.com/lyricid/2882/dekho-ji-ek-bala,China Town
1158,https://www.lyricsia.com/lyricid/5047/hum-bechare-pyar-ke-maare,Rangoli
1159,https://www.lyricsia.com/lyricid/2887/ye-rang-na-chutega,China Town
1160,https://www.lyricsia.com/lyricid/2870/pyar-ki-boliya-bolti,Aarti
1161,https://www.lyricsia.com/lyricid/2799/main-chali-main-chali,Professor
1162,https://www.lyricsia.com/lyricid/2884/humse-na-pucho-hum-kaha-chale,China Town
1163,https://www.lyricsia.com/lyricid/2863/wo-tir-dil-pe-chala,Aarti
1164,https://www.lyricsia.com/lyricid/2889/kya-teri-mehfil-hai-sanam,China Town
1165,https://www.lyricsia.com/lyricid/5243/zindagi-aaj-mere-naam-se,Son Of India
1166,https://www.lyricsia.com/lyricid/2845/hai-isi-me-pyar-ki-aabru,Anpadh
1167,https://www.lyricsia.com/lyricid/2792/aye-gulbadan-aye-gulbadan,Professor
1168,https://www.lyricsia.com/lyricid/2848/rang-birangi-rakhi-leke-aayi-bahena,Anpadh
1169,https://www.lyricsia.com/lyricid/5248/diya-na-bujhe-ri,Son Of India
1170,https://www.lyricsia.com/lyricid/5045/rangoli-sajaao-re,Rangoli
1171,https://www.lyricsia.com/lyricid/2839/jane-wafa-jane-jahan,Dil Tera Deewana
1172,https://www.lyricsia.com/lyricid/5244/insaan-tha-pehle-bandar,Son Of India
1173,https://www.lyricsia.com/lyricid/2824/ek-but-banauga-tera,Asli Naqli
1174,https://www.lyricsia.com/lyricid/5043/hum-tum-ye-khoyi-khoyi-rahe,Rangoli
1175,https://www.lyricsia.com/lyricid/2793/khuli-palak-me-jhuta-gussa,Professor
1176,https://www.lyricsia.com/lyricid/2858/kabhi-to-milegi-kahi-to-milegi,Aarti
1177,https://www.lyricsia.com/lyricid/2849/sikandar-ne-poras-se,Anpadh
1178,https://www.lyricsia.com/lyricid/5249/mujhe-huzur-tumse-pyar-hai,Son Of India
1179,https://www.lyricsia.com/lyricid/2885/rangen-baharo-se-hai-gulzar,China Town
1180,https://www.lyricsia.com/lyricid/5046/sagar-pe-aaj-maujon-ka-raaj,Rangoli
1181,https://www.lyricsia.com/lyricid/2840/rikshe-pe-mere-tum-aa-baithe,Dil Tera Deewana
1182,https://www.lyricsia.com/lyricid/5044/jaao-jaao-nand-ke-lala,Rangoli
1183,https://www.lyricsia.com/lyricid/5245/aaj-chhedo-mohabbat-ki,Son Of India
1184,https://www.lyricsia.com/lyricid/2866/na-bhanwara-na-koi-gul,Aarti
1185,https://www.lyricsia.com/lyricid/347/mere-mehboob-tujhe-(lata),Mere Mehboob
1186,https://www.lyricsia.com/lyricid/2945/jo-wada-kiya-wo-nibhana-padega,Taj Mahal
1187,https://www.lyricsia.com/lyricid/3000/tum-ko-piya-dil-diya,Shikari
1188,https://www.lyricsia.com/lyricid/2989/dekho-rootha-na-karo,Tere Ghar Ke Samne
1189,https://www.lyricsia.com/lyricid/2975/dil-ek-mandir-hai,Dil Ek Mandir
1190,https://www.lyricsia.com/lyricid/348/yaad-mein-teri-jaag-jaag-ke-hum,Mere Mehboob
1191,https://www.lyricsia.com/lyricid/2965/chalo-ek-bar-phir-se,Gumrah
1192,https://www.lyricsia.com/lyricid/3024/o-re-maajhi,Bandini
1193,https://www.lyricsia.com/lyricid/2950/khudaye-bartar-tere-jamin-par,Taj Mahal
1194,https://www.lyricsia.com/lyricid/3017/ab-koi-gulshan-na-ujde,Mujhe Jeene do
1195,https://www.lyricsia.com/lyricid/349/ai-husn-zara-jaag,Mere Mehboob
1196,https://www.lyricsia.com/lyricid/2979/juhi-ki-kali-meri-laadali,Dil Ek Mandir
1197,https://www.lyricsia.com/lyricid/2985/dil-ka-bhanwar-kare-pukar,Tere Ghar Ke Samne
1198,https://www.lyricsia.com/lyricid/2956/nazani-bada-rangi-hai-vada-tera,Phir Wohi Dil Laya Hoon
1199,https://www.lyricsia.com/lyricid/346/mere-mehboob-tujhe,Mere Mehboob
1200,https://www.lyricsia.com/lyricid/2962/phir-wahi-dil-laya-hu,Phir Wohi Dil Laya Hoon
1201,https://www.lyricsia.com/lyricid/3031/ab-ke-baras-bhejo,Bandini
1202,https://www.lyricsia.com/lyricid/2948/jo-wada-kiya-wo-nibhana-padega-(sad),Taj Mahal
1203,https://www.lyricsia.com/lyricid/352/janeman-ek-nazar-dekh-le,Mere Mehboob
1204,https://www.lyricsia.com/lyricid/2977/hum-tere-pyaar-me,Dil Ek Mandir
1205,https://www.lyricsia.com/lyricid/3026/mora-gora-ang-lai-le,Bandini
1206,https://www.lyricsia.com/lyricid/2954/anchal-mein-saja-lena-kaliyan,Phir Wohi Dil Laya Hoon
1207,https://www.lyricsia.com/lyricid/2973/yaad-na-jaye-bite-dino-ki,Dil Ek Mandir
1208,https://www.lyricsia.com/lyricid/3022/o-janewale,Bandini
1209,https://www.lyricsia.com/lyricid/2966/tujhko-mera-pyar-pukare,Gumrah
1210,https://www.lyricsia.com/lyricid/350/tumse-izhaar-e-haal-kar-baithe,Mere Mehboob
1211,https://www.lyricsia.com/lyricid/3012/raat-bhi-hai-kuch-bhigi-bhigi,Mujhe Jeene do
1212,https://www.lyricsia.com/lyricid/351/tere-pyaar-men-dildaar,Mere Mehboob
1213,https://www.lyricsia.com/lyricid/2968/yeh-hawa-yeh-hawa,Gumrah
1214,https://www.lyricsia.com/lyricid/3020/moko-pihar-men-mat-chhed,Mujhe Jeene do
1215,https://www.lyricsia.com/lyricid/353/mere-mahbub-me-kya-nahi,Mere Mehboob
1216,https://www.lyricsia.com/lyricid/354/allah-bachaye-naujawano-se,Mere Mehboob
1217,https://www.lyricsia.com/lyricid/3027/mat-ro-mata-lal-tere-bahutere,Bandini
1218,https://www.lyricsia.com/lyricid/2988/tu-kahan-ye-bataa,Tere Ghar Ke Samne
1219,https://www.lyricsia.com/lyricid/2967/aap-aaye-to,Gumrah
1220,https://www.lyricsia.com/lyricid/2996/dil-ke-manzil,Tere Ghar Ke Samne
1221,https://www.lyricsia.com/lyricid/2958/mujhe-pyar-me,Phir Wohi Dil Laya Hoon
1222,https://www.lyricsia.com/lyricid/3013/maang-me-bhar-le-rang,Mujhe Jeene do
1223,https://www.lyricsia.com/lyricid/3018/shyam-paiyan-padun,Mujhe Jeene do
1224,https://www.lyricsia.com/lyricid/3005/baaje-ghungroo-chhun-chhun,Shikari
1225,https://www.lyricsia.com/lyricid/2947/jo-baat-tujh-mein-hai,Taj Mahal
1226,https://www.lyricsia.com/lyricid/2953/husn-se-hai-duniya-hasin,Taj Mahal
1227,https://www.lyricsia.com/lyricid/2959/dekho-bijali-dole,Phir Wohi Dil Laya Hoon
1228,https://www.lyricsia.com/lyricid/3015/tere-bachpan-ko,Mujhe Jeene do
1229,https://www.lyricsia.com/lyricid/2991/tere-ghar-ke-samne,Tere Ghar Ke Samne
1230,https://www.lyricsia.com/lyricid/2970/ek-thi-ladaki-meri-saheli,Gumrah
1231,https://www.lyricsia.com/lyricid/2969/aaja-aaja-re,Gumrah
1232,https://www.lyricsia.com/lyricid/2963/laakho-hai-nigaah-me,Phir Wohi Dil Laya Hoon
1233,https://www.lyricsia.com/lyricid/3007/maangi-hain-duae-humne-sanam,Shikari
1234,https://www.lyricsia.com/lyricid/2949/hath-na-lagana,Taj Mahal
1235,https://www.lyricsia.com/lyricid/2993/sun-le-tu-dil-ke-sada,Tere Ghar Ke Samne
1236,https://www.lyricsia.com/lyricid/2960/aankhon-se-jo-utri-hai-dil-mein,Phir Wohi Dil Laya Hoon
1237,https://www.lyricsia.com/lyricid/3009/yeh-rangeen-mehfil,Shikari
1238,https://www.lyricsia.com/lyricid/2964/kabhi-shola-kabhi-nagma,Phir Wohi Dil Laya Hoon
1239,https://www.lyricsia.com/lyricid/3001/agar-main-puchun-jawab-doge,Shikari
1240,https://www.lyricsia.com/lyricid/2980/yahan-koi-nahi-tera-mere-siwa,Dil Ek Mandir
1241,https://www.lyricsia.com/lyricid/3028/jogi-jabse-tu-aaya-mere-dware,Bandini
1242,https://www.lyricsia.com/lyricid/2957/zulf-ki-chhaon-men,Phir Wohi Dil Laya Hoon
1243,https://www.lyricsia.com/lyricid/2994/ye-tanhai-haay-re-haay,Tere Ghar Ke Samne
1244,https://www.lyricsia.com/lyricid/2974/ruk-ja-raat-thehar-ja-re-chanda,Dil Ek Mandir
1245,https://www.lyricsia.com/lyricid/3029/o-panchhi-pyare,Bandini
1246,https://www.lyricsia.com/lyricid/3003/chaman-ke-phul-bhi,Shikari
1247,https://www.lyricsia.com/lyricid/2982/palanhaare-ram-hai,Dil Ek Mandir
1248,https://www.lyricsia.com/lyricid/2951/jurm-e-ulfat-pe,Taj Mahal
1249,https://www.lyricsia.com/lyricid/2946/paov-chhu-lene-do,Taj Mahal
1250,https://www.lyricsia.com/lyricid/2952/chandi-ka-badan-sone-ki-nazar,Taj Mahal
1251,https://www.lyricsia.com/lyricid/355/yeh-mera-prem-patra-padhkar-ke-tum-naraz,Sangam
1252,https://www.lyricsia.com/lyricid/3060/koi-jab-rah-na-paye,Dosti
1253,https://www.lyricsia.com/lyricid/3076/aaja-aai-bahar-dil-hai-beqrar,Rajkumar
1254,https://www.lyricsia.com/lyricid/3057/jane-walo-jara,Dosti
1255,https://www.lyricsia.com/lyricid/357/har-dil-jo-pyar-karega,Sangam
1256,https://www.lyricsia.com/lyricid/358/o-mere-sanam,Sangam
1257,https://www.lyricsia.com/lyricid/3055/chahunga-main-tujhe-sanjh-saware,Dosti
1258,https://www.lyricsia.com/lyricid/3087/isharo-isharo-me-dil-lene-wale,Kashmir Ki Kali
1259,https://www.lyricsia.com/lyricid/3047/tumko-hamari-umar-lag-jaye,Ayee Milan Ki Bela
1260,https://www.lyricsia.com/lyricid/3054/rahi-manwa-dukh-ki-chinta,Dosti
1261,https://www.lyricsia.com/lyricid/362/i-love-you-(ich-liebe-dich),Sangam
1262,https://www.lyricsia.com/lyricid/356/dost-dost-na-raha-,Sangam
1263,https://www.lyricsia.com/lyricid/361/o-mehbooba,Sangam
1264,https://www.lyricsia.com/lyricid/3056/mera-toh-jo-bhi-kadam-hain,Dosti
1265,https://www.lyricsia.com/lyricid/3084/jane-wale-jara-hoshiyar,Rajkumar
1266,https://www.lyricsia.com/lyricid/3107/lag-ja-gale-ke-phir-ye,Wo Kaun Thi
1267,https://www.lyricsia.com/lyricid/3081/dilruba-dil-pe-tu,Rajkumar
1268,https://www.lyricsia.com/lyricid/3062/gudiya-humse-ruthi-rahogi,Dosti
1269,https://www.lyricsia.com/lyricid/360/main-kya-karun-ram,Sangam
1270,https://www.lyricsia.com/lyricid/3102/ab-tumhare-hawale-watan-sathiyo,Haqeeqat
1271,https://www.lyricsia.com/lyricid/3079/tumne-kisi-ki-jaan-ko,Rajkumar
1272,https://www.lyricsia.com/lyricid/359/mere-man-ki-ganga,Sangam
1273,https://www.lyricsia.com/lyricid/3100/main-ye-sochkar,Haqeeqat
1274,https://www.lyricsia.com/lyricid/3078/tumne-pukara-aur-hum-chale-aae,Rajkumar
1275,https://www.lyricsia.com/lyricid/3099/phir-thes-lagi-dil-ko,Kashmir Ki Kali
1276,https://www.lyricsia.com/lyricid/3048/tum-kamsin-ho-nadan-ho,Ayee Milan Ki Bela
1277,https://www.lyricsia.com/lyricid/3088/ye-chand-sa-roshan-chehra,Kashmir Ki Kali
1278,https://www.lyricsia.com/lyricid/3108/jo-humne-dastan-apni-sunai,Wo Kaun Thi
1279,https://www.lyricsia.com/lyricid/3093/kahi-na-kahi-dil-lagana-padega,Kashmir Ki Kali
1280,https://www.lyricsia.com/lyricid/3086/dewana-hua-badal,Kashmir Ki Kali
1281,https://www.lyricsia.com/lyricid/3103/zara-si-aahat-hoti-hai,Haqeeqat
1282,https://www.lyricsia.com/lyricid/3105/aai-ab-ki-saal-diwali,Haqeeqat
1283,https://www.lyricsia.com/lyricid/3051/aa-ha-aayi-milan-ke-bela,Ayee Milan Ki Bela
1284,https://www.lyricsia.com/lyricid/3110/chodkar-tere-pyar-ka-daman,Wo Kaun Thi
1285,https://www.lyricsia.com/lyricid/3106/khelo-na-mere-dil-se,Haqeeqat
1286,https://www.lyricsia.com/lyricid/3082/is-rang-badalti-duniyaa-me,Rajkumar
1287,https://www.lyricsia.com/lyricid/3104/masti-me-chhedke-tarana,Haqeeqat
1288,https://www.lyricsia.com/lyricid/3089/hai-duniya-usi-ki,Kashmir Ki Kali
1289,https://www.lyricsia.com/lyricid/3101/hoke-majbur-mujhe-usne-bhulaya-hoga,Haqeeqat
1290,https://www.lyricsia.com/lyricid/3065/pyar-ki-aag-mein,Ziddi
1291,https://www.lyricsia.com/lyricid/3109/naina-barse-rimjhim-rimjhim,Wo Kaun Thi
1292,https://www.lyricsia.com/lyricid/3083/naach-re-man-badkamma,Rajkumar
1293,https://www.lyricsia.com/lyricid/3112/tiki-riki-tiki-riki-takuri,Wo Kaun Thi
1294,https://www.lyricsia.com/lyricid/3070/main-tere-pyar-me,Ziddi
1295,https://www.lyricsia.com/lyricid/3050/mai-pyar-ka-diwana,Ayee Milan Ki Bela
1296,https://www.lyricsia.com/lyricid/3067/ye-meri-zindagi-ek-pagal-hawa,Ziddi
1297,https://www.lyricsia.com/lyricid/3098/balma-khuli-hawa-me,Kashmir Ki Kali
1298,https://www.lyricsia.com/lyricid/3071/teri-surat-se-nahi-milti,Ziddi
1299,https://www.lyricsia.com/lyricid/3052/pyar-ankho-se-jataya-toh,Ayee Milan Ki Bela
1300,https://www.lyricsia.com/lyricid/3091/meri-jaan-balle-balle,Kashmir Ki Kali
1301,https://www.lyricsia.com/lyricid/3068/raat-ka-sama-jhume-chandrama,Ziddi
1302,https://www.lyricsia.com/lyricid/3075/champakali-dekho-jhuk-hi-gayi-re,Ziddi
1303,https://www.lyricsia.com/lyricid/3072/janu-kya-mera-dil,Ziddi
1304,https://www.lyricsia.com/lyricid/3053/mai-kamsin-hu-naadan-hu,Ayee Milan Ki Bela
1305,https://www.lyricsia.com/lyricid/3092/subhan-allah-hasin-chehra,Kashmir Ki Kali
1306,https://www.lyricsia.com/lyricid/3111/shok-nazar-ki-bijaliyaan,Wo Kaun Thi
1307,https://www.lyricsia.com/lyricid/3073/pyar-ki-manzil-mast-safar,Ziddi
1308,https://www.lyricsia.com/lyricid/3049/o-sanam-tere-ho-gae-hum,Ayee Milan Ki Bela
1309,https://www.lyricsia.com/lyricid/3157/kal-chaman-tha,Khandan
1310,https://www.lyricsia.com/lyricid/3121/chand-si-mehbooba-ho-meri,Himalay ki Godmein
1311,https://www.lyricsia.com/lyricid/3113/yeh-sama-sama-hai-ye-pyar-ka,Jab Jab Phool Khile
1312,https://www.lyricsia.com/lyricid/3130/ai-phulo-ki-rani,Arzoo
1313,https://www.lyricsia.com/lyricid/3171/humdum-mere-maan-bhi-jao,Mere Sanam
1314,https://www.lyricsia.com/lyricid/370/hum-jab-simat-ke-aapki,Waqt
1315,https://www.lyricsia.com/lyricid/3153/o-badi-der-bhai-nandlala,Khandan
1316,https://www.lyricsia.com/lyricid/3167/jaaiye-aap-kahan-jaayenge,Mere Sanam
1317,https://www.lyricsia.com/lyricid/3178/tora-man-darpan-kehlaye,Kaajal
1318,https://www.lyricsia.com/lyricid/3135/musafir-jayega-kahan,Guide
1319,https://www.lyricsia.com/lyricid/3190/mere-bhaiya-mere-chanda,Kaajal
1320,https://www.lyricsia.com/lyricid/3125/o-tu-raat-khadi-thi-chhat-pe,Himalay ki Godmein
1321,https://www.lyricsia.com/lyricid/3127/ek-tu-jo-mila,Himalay ki Godmein
1322,https://www.lyricsia.com/lyricid/3145/tumse-acchha-kaun-hai,Jaanwar
1323,https://www.lyricsia.com/lyricid/368/chehre-pe-khushi-chaa-jaati-hai,Waqt
1324,https://www.lyricsia.com/lyricid/3115/ek-tha-gul-aur-ek-thi-bulbul,Jab Jab Phool Khile
1325,https://www.lyricsia.com/lyricid/3159/jan-pehchan-ho-jina-aasan-ho,Gumnaam
1326,https://www.lyricsia.com/lyricid/363/aye-meri-zohra-zabi,Waqt
1327,https://www.lyricsia.com/lyricid/3152/tumhi-mere-mandir,Khandan
1328,https://www.lyricsia.com/lyricid/3136/tere-mere-sapne,Guide
1329,https://www.lyricsia.com/lyricid/3172/humne-to-dil-ko,Mere Sanam
1330,https://www.lyricsia.com/lyricid/3139/aaj-phir-jeene-ki-tamanna-hai,Guide
1331,https://www.lyricsia.com/lyricid/366/din-hai-bahar-ke,Waqt
1332,https://www.lyricsia.com/lyricid/3134/jab-ishq-kahi-ho-jata-hai,Arzoo
1333,https://www.lyricsia.com/lyricid/3120/pardesiyo-se-na-ankhiya-milana,Jab Jab Phool Khile
1334,https://www.lyricsia.com/lyricid/3185/aapke-bhige-hue-jism-se,Kaajal
1335,https://www.lyricsia.com/lyricid/3116/na-na-karte-pyaar-tumhi-se-kar-baithe,Jab Jab Phool Khile
1336,https://www.lyricsia.com/lyricid/3122/ek-tu-na-mila,Himalay ki Godmein
1337,https://www.lyricsia.com/lyricid/3148/meri-mohabbat-jawan-rahegi,Jaanwar
1338,https://www.lyricsia.com/lyricid/3196/cham-cham-ghungru-bole,Kaajal
1339,https://www.lyricsia.com/lyricid/3118/pardesiyo-se-na-aakhiya-milana,Jab Jab Phool Khile
1340,https://www.lyricsia.com/lyricid/3128/aji-ruth-kar-ab-kaha-jaiyega,Arzoo
1341,https://www.lyricsia.com/lyricid/3168/pukarta-chala-hu-main,Mere Sanam
1342,https://www.lyricsia.com/lyricid/3158/o-ballo-soch-ke-mele-jana,Khandan
1343,https://www.lyricsia.com/lyricid/3169/hue-hain-tum-pe-aashiq-hum,Mere Sanam
1344,https://www.lyricsia.com/lyricid/3195/samjhi-thi-ke-ye-ghar-mera-hai,Kaajal
1345,https://www.lyricsia.com/lyricid/3165/hum-kale-hai-toh-kya-huwa-dilwale-hai,Gumnaam
1346,https://www.lyricsia.com/lyricid/3126/unche-himalay-ke-niche,Himalay ki Godmein
1347,https://www.lyricsia.com/lyricid/3140/piya-tose-naina-lage-re,Guide
1348,https://www.lyricsia.com/lyricid/3188/agar-mujhe-na-mili-tum,Kaajal
1349,https://www.lyricsia.com/lyricid/3173/roka-kai-baar-main-ne,Mere Sanam
1350,https://www.lyricsia.com/lyricid/3170/haan-ji-baabaa,Mere Sanam
1351,https://www.lyricsia.com/lyricid/3117/yaha-mai-ajanabi-hu,Jab Jab Phool Khile
1352,https://www.lyricsia.com/lyricid/3141/kya-se-kya-ho-gaya,Guide
1353,https://www.lyricsia.com/lyricid/3187/ye-julf-agar-khul-ke,Kaajal
1354,https://www.lyricsia.com/lyricid/3137/din-dhal-jaye,Guide
1355,https://www.lyricsia.com/lyricid/3175/ye-hai-reshmi-zulfo-ka,Mere Sanam
1356,https://www.lyricsia.com/lyricid/364/aage-bhi-jaane-na-tu,Waqt
1357,https://www.lyricsia.com/lyricid/3142/mose-chhal-kiye-jaye,Guide
1358,https://www.lyricsia.com/lyricid/3123/mai-toh-ek-khwab-hu,Himalay ki Godmein
1359,https://www.lyricsia.com/lyricid/3182/chhu-lene-do-nazuk-hoton-ko,Kaajal
1360,https://www.lyricsia.com/lyricid/3138/gata-rahe-mera-dil,Guide
1361,https://www.lyricsia.com/lyricid/3191/zara-se-aur-pilaa-do-bhang,Kaajal
1362,https://www.lyricsia.com/lyricid/3176/tukde-hain-mere-dil-ke,Mere Sanam
1363,https://www.lyricsia.com/lyricid/3119/tumko-humpe-pyar-aaya,Jab Jab Phool Khile
1364,https://www.lyricsia.com/lyricid/3114/pardesiyo-se-na-aankhiya-milana-(sad),Jab Jab Phool Khile
1365,https://www.lyricsia.com/lyricid/3124/kankariya-maar-ke-jagayaa,Himalay ki Godmein
1366,https://www.lyricsia.com/lyricid/3143/allaah-megh-de-paani-de,Guide
1367,https://www.lyricsia.com/lyricid/3146/laal-chhadi-maidan-khadi,Jaanwar
1368,https://www.lyricsia.com/lyricid/3193/kabira-nirbhay-raam-jape,Kaajal
1369,https://www.lyricsia.com/lyricid/3154/nil-gagan-par-udte-badal,Khandan
1370,https://www.lyricsia.com/lyricid/3144/he-ram-humare-ramchandra,Guide
1371,https://www.lyricsia.com/lyricid/3151/ankhon-ankhon-me,Jaanwar
1372,https://www.lyricsia.com/lyricid/3147/mere-sang-ga,Jaanwar
1373,https://www.lyricsia.com/lyricid/3162/iss-duniya-me-jina-ho-toh,Gumnaam
1374,https://www.lyricsia.com/lyricid/3129/bedardi-balma-tujhko,Arzoo
1375,https://www.lyricsia.com/lyricid/3155/aa-dance-kare,Khandan
1376,https://www.lyricsia.com/lyricid/369/maine-dekha-hai-ki-phulo,Waqt
1377,https://www.lyricsia.com/lyricid/3166/aayega-kaun-yaha,Gumnaam
1378,https://www.lyricsia.com/lyricid/3160/jane-chaman-shola-badan,Gumnaam
1379,https://www.lyricsia.com/lyricid/3163/ek-ladki-hai,Gumnaam
1380,https://www.lyricsia.com/lyricid/3156/mai-sunata-hu-tujhe,Khandan
1381,https://www.lyricsia.com/lyricid/3149/dekho-ab-to,Jaanwar
1382,https://www.lyricsia.com/lyricid/3164/pike-hum-tum-jo-chale-aaye,Gumnaam
1383,https://www.lyricsia.com/lyricid/365/waqt-se-din-aur-raat,Waqt
1384,https://www.lyricsia.com/lyricid/3133/aji-humse-bachkar-kaha-jaiyega,Arzoo
1385,https://www.lyricsia.com/lyricid/3131/chalke-teri-aankho-se,Arzoo
1386,https://www.lyricsia.com/lyricid/367/kaun-aaya-ki-nigaho-ki,Waqt
1387,https://www.lyricsia.com/lyricid/3150/raat-yu-dil-me-teri,Jaanwar
1388,https://www.lyricsia.com/lyricid/3161/gumnaam-hai-koi,Gumnaam
1389,https://www.lyricsia.com/lyricid/3184/muddat-ki-tamannao-ka-sila,Kaajal
1390,https://www.lyricsia.com/lyricid/3132/ae-nargise-mastana,Arzoo
1391,https://www.lyricsia.com/lyricid/3334/koi-matwala-aaya-mere-dware,Love In Tokyo
1392,https://www.lyricsia.com/lyricid/3348/ye-kali-jab-talak,Aaye Din Bahaar Ke
1393,https://www.lyricsia.com/lyricid/3316/o-mere-sona-re-sona-re,Teesri Manzil
1394,https://www.lyricsia.com/lyricid/3350/mere-dushman-tu-meri,Aaye Din Bahaar Ke
1395,https://www.lyricsia.com/lyricid/3282/baharo-phool-barsao,Suraj
1396,https://www.lyricsia.com/lyricid/3320/diwana-mujhsa-nahi,Teesri Manzil
1397,https://www.lyricsia.com/lyricid/3309/jhumka-gira-re,Mera Saaya
1398,https://www.lyricsia.com/lyricid/3300/gustaakhi-maaf,Suraj
1399,https://www.lyricsia.com/lyricid/3352/suno-sajna-papihe-ne,Aaye Din Bahaar Ke
1400,https://www.lyricsia.com/lyricid/3445/aa-lag-ja-gale-dilruba,Dus Lakh
1401,https://www.lyricsia.com/lyricid/3306/nainon-mein-badra-chaye,Mera Saaya
1402,https://www.lyricsia.com/lyricid/3341/bhari-duniya-mei,Do Badan
1403,https://www.lyricsia.com/lyricid/3339/raha-gardisho-mei-hardum,Do Badan
1404,https://www.lyricsia.com/lyricid/3423/hotho-pe-hasi-aankho-me-nasha,Sawan Ki Ghata
1405,https://www.lyricsia.com/lyricid/3435/o-meri-maina,Pyar Kiye Jaa
1406,https://www.lyricsia.com/lyricid/3425/meri-jaan-tum-pe-sadke,Sawan Ki Ghata
1407,https://www.lyricsia.com/lyricid/3336/mai-tere-pyar-ka,Love In Tokyo
1408,https://www.lyricsia.com/lyricid/3326/aaja-re-aa-zara,Love In Tokyo
1409,https://www.lyricsia.com/lyricid/3303/ek-baar-aati-hai,Suraj
1410,https://www.lyricsia.com/lyricid/3322/o-hasina-zulfo-waali,Teesri Manzil
1411,https://www.lyricsia.com/lyricid/3363/phulo-se-mukhde-waali,Aaye Din Bahaar Ke
1412,https://www.lyricsia.com/lyricid/3328/le-gai-dil-gudiya-japan-ki,Love In Tokyo
1413,https://www.lyricsia.com/lyricid/3284/titli-udi-ud-jo-chali,Suraj
1414,https://www.lyricsia.com/lyricid/371/mere-dil-ke-andar-chalati-hai-,Phool Aur Patthar
1415,https://www.lyricsia.com/lyricid/3325/dekhiye-saahibo-wo-koi-aur-thi,Teesri Manzil
1416,https://www.lyricsia.com/lyricid/3332/muje-tum-mil-gaye-humdam,Love In Tokyo
1417,https://www.lyricsia.com/lyricid/372/shishe-se-pee,Phool Aur Patthar
1418,https://www.lyricsia.com/lyricid/3331/sayonara-wadaa-nibhaungi,Love In Tokyo
1419,https://www.lyricsia.com/lyricid/3302/kaise-samjhaon,Suraj
1420,https://www.lyricsia.com/lyricid/3361/mera-mehboob-hai-bemisaal,Aaye Din Bahaar Ke
1421,https://www.lyricsia.com/lyricid/3344/jab-chali-thandi-hawaa,Do Badan
1422,https://www.lyricsia.com/lyricid/3283/itna-hai-tumse-pyar,Suraj
1423,https://www.lyricsia.com/lyricid/3342/nasib-me-jiske-jo-likha-tha,Do Badan
1424,https://www.lyricsia.com/lyricid/3427/meri-jaan-tumpe-sadke,Sawan Ki Ghata
1425,https://www.lyricsia.com/lyricid/3310/aap-ke-pahloo-mein,Mera Saaya
1426,https://www.lyricsia.com/lyricid/3301/dekho-mera-dil-machal-gaya,Suraj
1427,https://www.lyricsia.com/lyricid/3343/lo-aa-gayi-unki-yaad,Do Badan
1428,https://www.lyricsia.com/lyricid/3311/mera-saaya-saath-hoga,Mera Saaya
1429,https://www.lyricsia.com/lyricid/3312/nainon-waali-ne,Mera Saaya
1430,https://www.lyricsia.com/lyricid/373/zindagi-me-pyar-karna-seekh-le,Phool Aur Patthar
1431,https://www.lyricsia.com/lyricid/3439/din-jawani-ke-char,Pyar Kiye Jaa
1432,https://www.lyricsia.com/lyricid/3442/kehne-ki-nahi,Pyar Kiye Jaa
1433,https://www.lyricsia.com/lyricid/3431/jo-dil-ki-tadap-na-jane,Sawan Ki Ghata
1434,https://www.lyricsia.com/lyricid/3456/duniya-uski-sunti-hai,Dus Lakh
1435,https://www.lyricsia.com/lyricid/3313/mera-saya-saath-hoga,Mera Saaya
1436,https://www.lyricsia.com/lyricid/3345/mat-jaiyo-naukariya-chod-ke,Do Badan
1437,https://www.lyricsia.com/lyricid/3447/garibo-ki-suno,Dus Lakh
