,Song,Film,Year,Music Director,Lyricist,Singers
6024,http://giitaayan.com/viewisbsong.asp?id=2405,Aashiqui,1990,Nadeem-Shravan,Sameer,"Udit Narayan, Anuradha Paudwal"
6025,http://giitaayan.com/viewisbsong.asp?id=14314,Sanam,1951,Husnlal-Bhagatram,Qamar Jalalabadi,Suraiya
6026,http://giitaayan.com/viewisbsong.asp?id=13015,Mela,1948,Naushad,Shakeel,"Mukesh, Shamshad"
6027,http://giitaayan.com/viewisbsong.asp?id=14417,Taaqat,1995,Anand-Milind,Sameer,"Alka Yagnik, Udit Narayan"
6028,http://giitaayan.com/viewisbsong.asp?id=12357,Kranti,2002,Jatin-Lalit,Anand Bakshi,"Shaan, Sunidhi Chauhan"
6029,http://giitaayan.com/viewisbsong.asp?id=1172,Naagin,1954,Hemant Kumar,Rajinder Krishan,Lata
6030,http://giitaayan.com/viewisbsong.asp?id=2907,Shamaa Parwaanaa,1954,Husnlal-Bhagatram,Majrooh,Suraiya / Rafi
6031,http://giitaayan.com/viewisbsong.asp?id=10960,Chandralekha,1948,D Parthasarathi,Pt Indra,"Zohra Bai, T A Moti, Chorus"
6032,http://giitaayan.com/viewisbsong.asp?id=10166,Ajoobaa,1991,Laxmikant-Pyarelal,Anand Bakshi,"Anuradha Paudwal, Mohammed Azi..."
6033,http://giitaayan.com/viewisbsong.asp?id=21322,Aaja Nachle,2007,Salim-Sulaiman,Piyush Mishra,Sunidhi Chauhan
6034,http://giitaayan.com/viewisbsong.asp?id=1173,Kora Kaagaz,1974,Kalyanji-Anandji,M G Hashmat,Kishore
6035,http://giitaayan.com/viewisbsong.asp?id=13019,Meraa Jeewan,1976,Sapan-Jagmohan,M G Hashmat,Kishore
6036,http://giitaayan.com/viewisbsong.asp?id=1174,Babul,1950,Naushad,Shakeel,Talat
6037,http://giitaayan.com/viewisbsong.asp?id=1175,Shri 420,420,Shankar-Jaikishan,Shailendra,Mukesh
6038,http://giitaayan.com/viewisbsong.asp?id=3417,Gul-E-Bakaavali,1956,Gyan Dutt,Indeevar,"Talat, Jikki (P G Krishnaveni)"
6039,http://giitaayan.com/viewisbsong.asp?id=11586,Gurudev,1993,R D Burman,Majrooh,"Kavita Subramaniam, Suresh Wad..."
6040,http://giitaayan.com/viewisbsong.asp?id=1176,Ijaazat,1987,R D Burman,Gulzar,Asha
6041,http://giitaayan.com/viewisbsong.asp?id=20899,Talash,1969,S D Burman,Majrooh,"Asha, Mahendra Kapoor"
6042,http://giitaayan.com/viewisbsong.asp?id=15459,Visaal (Non-Film),2001,,Gulzar,Ghulam Ali
6043,http://giitaayan.com/viewisbsong.asp?id=11026,Dhaai Akshar Prem Ke/ Love is The Only Inspiration,2000,Jatin-Lalit,Sameer,"Anuradha Paudwal, Abhishek Bac..."
6044,http://giitaayan.com/viewisbsong.asp?id=12174,Jungle Love,1990,Anand-Milind,Sameer,Anuradha Paudwal
6045,http://giitaayan.com/viewisbsong.asp?id=2648,Biraaj Bahu,1954,Salil Chowdhury,Prem Dhawan,Hemant
6046,http://giitaayan.com/viewisbsong.asp?id=12774,Mujhe Kuchh Kehna Hai,2001,Annu Malik,Sameer,Anuradha Sriram
6047,http://giitaayan.com/viewisbsong.asp?id=13345,Naya Sansar,1941,Ramchandra Pal,Pradeep,Ashok Kumar
6048,http://giitaayan.com/viewisbsong.asp?id=2406,Mann/ Listen To Your Heart,1999,Sanjeev-Darshan,Sameer,"Alka Yagnik, Udit Narayan"
6049,http://giitaayan.com/viewisbsong.asp?id=1177,Gambler,1971,S D Burman,Neeraj,Rafi
6050,http://giitaayan.com/viewisbsong.asp?id=10690,Bhaai Bhaai,1956,Madan Mohan,Rajinder Krishan,"Kishore, Lata"
6051,http://giitaayan.com/viewisbsong.asp?id=1178,Howrah Bridge,1958,O P Nayyar,Qamar Jalalabadi,Geeta
6052,http://giitaayan.com/viewisbsong.asp?id=21422,Raja Aur Rank,1968,Laxmikant-Pyarelal,Anand Bakshi,Lata
6053,http://giitaayan.com/viewisbsong.asp?id=11485,Farz,2000,Uttam Singh,Sameer,"Lata, Udit Narayan, Sunny Deol..."
6054,http://giitaayan.com/viewisbsong.asp?id=12227,Johar In Kashmir,1966,Kalyanji-Anandji,Indeevar,Mukesh
6055,http://giitaayan.com/viewisbsong.asp?id=10860,Commando,1988,Bappi Lahiri,Anjaan,"Alisha Chinai, Shailendra"
6056,http://giitaayan.com/viewisbsong.asp?id=2407,Jis Desh Mein Ganga Behti Hai,1960,Shankar-Jaikishan,Shailendra,Mukesh
6057,http://giitaayan.com/viewisbsong.asp?id=21263,Kora Kaagaz,1974,Kalyanji-Anandji,M G Hashmat,Lata
6058,http://giitaayan.com/viewisbsong.asp?id=13024,Mere Humsafar,1970,Kalyanji-Anandji,Anand Bakshi,Lata
6059,http://giitaayan.com/viewisbsong.asp?id=1179,Yaaraana,1995,Annu Malik,???,"Kavita Krishnamurthy, chorus"
6060,http://giitaayan.com/viewisbsong.asp?id=13596,Pujarin,1969,Narayan Dutt,Madan,Mukesh
6061,http://giitaayan.com/viewisbsong.asp?id=1180,Saathi,1968,Naushad,Majrooh,"Mukesh, Suman Kalyanpur"
6062,http://giitaayan.com/viewisbsong.asp?id=2908,Naagin (Pakistan),1959,,,Zubeida Khanum
6063,http://giitaayan.com/viewisbsong.asp?id=1181,Ye Raat Phir Na Aayegi,1966,O P Nayyar,S H Bihari,Mahendra Kapoor
6064,http://giitaayan.com/viewisbsong.asp?id=1182,Aashiyaanaa,1952,Madan Mohan,Rajinder Krishan,Talat / Lata
6065,http://giitaayan.com/viewisbsong.asp?id=847,Shaheed,1965,Prem Dhawan,Prem Dhawan,"Mukesh, Mahendra Kapoor, Rajen..."
6066,http://giitaayan.com/viewisbsong.asp?id=14350,The Legend Of Bhagat Singh,2002,A R Rahman,Sameer,"Sonu Nigam, Manmohan Waris"
6067,http://giitaayan.com/viewisbsong.asp?id=1183,Anuraag,1972,S D Burman,Anand Bakshi,Lata
6068,http://giitaayan.com/viewisbsong.asp?id=2909,Udan Khatolaa,1955,Naushad,Shakeel,Lata
6069,http://giitaayan.com/viewisbsong.asp?id=11152,Dil Kaa Kyaa Qasoor,1992,Nadeem-Shravan,Sameer,"Kumar Sanu, Asha"
6070,http://giitaayan.com/viewisbsong.asp?id=1184,Do Bhai,1947,S D Burman,Raja Mehdi Ali Khan,Geeta
6071,http://giitaayan.com/viewisbsong.asp?id=21287,The Blue Umbrella,2007,Vishal Bhardwaj,Gulzar,"Upagna Pandya, Sahiti, Aparna,..."
6072,http://giitaayan.com/viewisbsong.asp?id=12514,Kala Aadmi,1960,Duttaram,Hasrat,"Rafi, Lata"
6073,http://giitaayan.com/viewisbsong.asp?id=11344,Dosti,1964,Laxmikant-Pyarelal,Majrooh,Rafi
6074,http://giitaayan.com/viewisbsong.asp?id=1185,Aa Gale Lag Jaa,1973,R D Burman,Sahir,Kishore
6075,http://giitaayan.com/viewisbsong.asp?id=11442,Ek Paheli,1971,Usha Khanna,Asad Bhopali,"Rafi, Suman"
6076,http://giitaayan.com/viewisbsong.asp?id=1186,Chaudhvin Kaa Chaand,1960,Ravi,Shakeel,Rafi
6077,http://giitaayan.com/viewisbsong.asp?id=1187,Aap To Aise Na The,1980,Usha Khanna,Indeevar,"Asha, chorus"
6078,http://giitaayan.com/viewisbsong.asp?id=2650,Naram Garam,1981,R D Burman,Gulzar,Asha
6079,http://giitaayan.com/viewisbsong.asp?id=1188,Laawaris,1981,Kalyanji-Anandji,Anand Bakshi,Amitabh / Alka Yagnik
6080,http://giitaayan.com/viewisbsong.asp?id=12462,Khalnaayak/ The Villain,1993,Laxmikant-Pyarelal,Anand Bakshi,Alka Yagnik
6081,http://giitaayan.com/viewisbsong.asp?id=14854,Jhanak Jhanak Paayal Baaje,1955,Vasant Desai,Hasrat,"Lata/ Lata, Manna Dey"
6082,http://giitaayan.com/viewisbsong.asp?id=14920,Khandan,1942,Ghulam Haider,D N Madhok,Noorjehan
6083,http://giitaayan.com/viewisbsong.asp?id=1189,Anmol Ghadi,1946,Naushad,Tanvir Naqvi,Noorjehan
6084,http://giitaayan.com/viewisbsong.asp?id=rmim0604,Himmat,1941,Gobind Ram,Aziz Kashmiri,Umrao Zia Begum
6085,http://giitaayan.com/viewisbsong.asp?id=1190,Kaajal,1965,Ravi,Sahir,Asha
6086,http://giitaayan.com/viewisbsong.asp?id=12072,Jung,2000,Annu Malik,Sameer,"Kumar Sanu, Alka Yagnik"
6087,http://giitaayan.com/viewisbsong.asp?id=3418,Angulimaal,1960,Anil Biswas,Bharat Vyas,"Meena Kapoor, Chorus"
6088,http://giitaayan.com/viewisbsong.asp?id=1191,Aakhri Khat,1966,Khayyam,Kaifi Azmi,Lata
6089,http://giitaayan.com/viewisbsong.asp?id=14315,Sanam,1951,Husnlal-Bhagatram,Qamar Jalalabadi,"Suraiya, S D Batish"
6090,http://giitaayan.com/viewisbsong.asp?id=14786,Zebo (Pakistan),1972,Khurshid Anwar,Qateel Shifai,Mehdi Hasan
6091,http://giitaayan.com/viewisbsong.asp?id=14418,Taaqat,1995,Anand-Milind,Sameer,"Alka Yagnik, Udit Narayan"
6092,http://giitaayan.com/viewisbsong.asp?id=2156,Tamaashaa,1952,Manna Dey,Bharat Vyas,Lata
6093,http://giitaayan.com/viewisbsong.asp?id=20986,Jigri Dost,1969,Laxmikant-Pyarelal,Anand Bakshi,Rafi
6094,http://giitaayan.com/viewisbsong.asp?id=1192,Upkar,1967,Kalyanji-Anandji,Gulshan Bawra,"Mahendra Kapoor, chorus"
6095,http://giitaayan.com/viewisbsong.asp?id=21299,Bhool Bhulaiyaa,2007,Pritam,Sameer,"Shreya Goshal, M G Sreekumar"
6096,http://giitaayan.com/viewisbsong.asp?id=13009,Mehboob Ki Mehandi,1971,Laxmikant-Pyarelal,Anand Bakshi,Kishore
6097,http://giitaayan.com/viewisbsong.asp?id=10491,Badhaai Ho Badhaai,2002,Annu Malik,Javed Akhtar,"Sonu Nigam, Chorus"
6098,http://giitaayan.com/viewisbsong.asp?id=12117,Jaanam,1993,Annu Malik,Faiz Anwar,"Anuradha Paudwal, Vipin Sachdeva"
6099,http://giitaayan.com/viewisbsong.asp?id=10428,Armaan,2003,Shankar-Ehsaan-Loy,Javed Akhtar,Chitra
6100,http://giitaayan.com/viewisbsong.asp?id=12297,Kabhi Na Kabhi,1997,A R Rahman,Javed Akhtar,Asha
6101,http://giitaayan.com/viewisbsong.asp?id=2408,Main Chup Rahungi,1962,Chitragupt,Rajinder Krishan,Lata
6102,http://giitaayan.com/viewisbsong.asp?id=15461,Golden Greatest of Mehdi Hassan (Non-Film),1994,,Riyaz,Mehdi Hasan
6103,http://giitaayan.com/viewisbsong.asp?id=rmim0100,Aakash,1953,Anil Biswas,Prem Dhawan,Meena Kapoor
6104,http://giitaayan.com/viewisbsong.asp?id=14264,Sabz Baagh,1951,Vinod,Aziz Kashmiri,Lata
6105,http://giitaayan.com/viewisbsong.asp?id=10814,Champion,2000,Anand Raj Anand,Anand Raj Anand,"Shankar Saini, Hema Sardesai"
6106,http://giitaayan.com/viewisbsong.asp?id=2651,Anhonee,1952,Roshan,Shailendra,"Talat, Lata"
6107,http://giitaayan.com/viewisbsong.asp?id=12281,Janmabhoomi,1936,Saraswati Devi,J S Kashyap 'Natawa',Ashok Kumar
6108,http://giitaayan.com/viewisbsong.asp?id=10581,Banjaaran,1991,Laxmikant-Pyarelal,Anand Bakshi,Anuradha Paudwal
6109,http://giitaayan.com/viewisbsong.asp?id=1193,Albela,1951,C Ramchandra,Rajinder Krishan,"Lata, Chitalkar"
6110,http://giitaayan.com/viewisbsong.asp?id=rmim0695,Madhosh,1951,Madan Mohan,Raja Mehdi Ali Khan,Lata
6111,http://giitaayan.com/viewisbsong.asp?id=11990,Ishq Vishk,2003,Annu Malik,Sameer,Alka Yagnik
6112,http://giitaayan.com/viewisbsong.asp?id=1194,Daagh,1973,Laxmikant-Pyarelal,Sahir,Kishore
6113,http://giitaayan.com/viewisbsong.asp?id=11359,Duniya,1949,C Ramchandra,,Suraiya
6114,http://giitaayan.com/viewisbsong.asp?id=20896,(Non-film),1930,Dilip Kumar Roy,,Dilip Kumar Roy
6115,http://giitaayan.com/viewisbsong.asp?id=13580,Post Box 999,999,Kalyanji-Anandji,P L Santoshi,"Lata, Manna Day"
6116,http://giitaayan.com/viewisbsong.asp?id=10253,Aap Ke Deewaane,1980,Rajesh Roshan,Anand Bakshi,"Rafi, Kishore, Lata"
6117,http://giitaayan.com/viewisbsong.asp?id=12617,Kajal,1948,Ghulam Mohammad,,Suraiya
6118,http://giitaayan.com/viewisbsong.asp?id=12044,Jaan (Non-Film),2000,Nikhil-Vinay,Faiz Anwar,Sonu Nigam
6119,http://giitaayan.com/viewisbsong.asp?id=rmim0111,Ek Hans Ka Jodaa,1975,Jaidev,Indeevar,Asha
6120,http://giitaayan.com/viewisbsong.asp?id=10799,Censor,2001,Jatin-Lalit,Neeraj,Lata
6121,http://giitaayan.com/viewisbsong.asp?id=2409,Bhaavnaa,1984,Bappi Lahiri,Kaifi Azmi,"Jagjit Singh, Chitra Singh"
6122,http://giitaayan.com/viewisbsong.asp?id=20943,Anurodh,1977,Laxmikant-Pyarelal,Anand Bakshi,Kishore
6123,http://giitaayan.com/viewisbsong.asp?id=11449,Ek Phool Ek Bhool,1968,Usha Khanna,Indeevar,Rafi
6124,http://giitaayan.com/viewisbsong.asp?id=12364,Kuchh Dil Ne Kahaa,2000,Lalit Sen,Bipin Chandra Chaugule,"Udit Narayan, Anuradha Paudwal"
6125,http://giitaayan.com/viewisbsong.asp?id=11524,Gunaah,2002,Sajid-Wajid,Anand Bakshi,"Kumar Sanu, Alka Yagnik"
6126,http://giitaayan.com/viewisbsong.asp?id=14606,Woh Saat Din,1983,Laxmikant-Pyarelal,Anand Bakshi,Kishore
6127,http://giitaayan.com/viewisbsong.asp?id=rmim0847,Zehreelaa Insaan,1974,R D Burman,Majrooh,"Asha, Shailendra Singh"
6128,http://giitaayan.com/viewisbsong.asp?id=13709,Qayamat,2003,Nadeem-Shravan,Sameer,"Abhijeet, Kavita Subramaniam"
6129,http://giitaayan.com/viewisbsong.asp?id=11267,Dharmaputra,1961,N Dutta,Sahir,Rafi
6130,http://giitaayan.com/viewisbsong.asp?id=20591,Namaste ji,1965,G S Kohli,Anjaan,Lata
6131,http://giitaayan.com/viewisbsong.asp?id=20757,Dostana,1980,Laxmikant-Pyarelal,Anand Bakshi,Rafi
6132,http://giitaayan.com/viewisbsong.asp?id=12662,Laawaaris,1999,Rajesh Roshan,Javed Akhtar,Udit Narayan
6133,http://giitaayan.com/viewisbsong.asp?id=10531,Border,1997,Annu Malik,Javed Akhtar,Hariharan
6134,http://giitaayan.com/viewisbsong.asp?id=1196,Aye Din Bahaar Ke,1966,Laxmikant-Pyarelal,Anand Bakshi,Rafi
6135,http://giitaayan.com/viewisbsong.asp?id=1197,Kabhi Kabhi,1976,Khayyam,Sahir,Lata
6136,http://giitaayan.com/viewisbsong.asp?id=rmim0834,Praan Jaaye Par Vachan Na Jaaye,1973,O P Nayyar,S H Bihari,Asha
6137,http://giitaayan.com/viewisbsong.asp?id=13530,Pardes,1950,Ghulam Mohammad,Shakeel,"Shamshad, Chorus"
6138,http://giitaayan.com/viewisbsong.asp?id=12256,Jurm Aur Sazaa,1974,Laxmikant-Pyarelal,Ram Bhardwaj,Rafi
6139,http://giitaayan.com/viewisbsong.asp?id=rmim0515,Zamindar,1942,Ghulam Haider,"Qamar Jalalabadi, Behzad Lucknowi",Shamshad
6140,http://giitaayan.com/viewisbsong.asp?id=rmim0123,Tumhaare Liye,1978,Jaidev,Naqsh Lyallpuri,Asha
6141,http://giitaayan.com/viewisbsong.asp?id=1198,Chaandani,1989,Shiv-Hari,Anand Bakshi,Lata
6142,http://giitaayan.com/viewisbsong.asp?id=rmim0606,Ghungroo Ki Awaaz,1981,R D Burman,Vijay Anand,Kishore
6143,http://giitaayan.com/viewisbsong.asp?id=13759,Refugee,2000,Annu Malik,Javed Akhtar,"Sonu Nigam, Alka Yagnik"
6144,http://giitaayan.com/viewisbsong.asp?id=1199,Shart,1954,Hemant Kumar,Rajinder Krishan,"Asha, chorus"
6145,http://giitaayan.com/viewisbsong.asp?id=14494,Tu Hi Meri Zindagi,1965,Ronodeb Mukherji,Neeraj,Rafi
6146,http://giitaayan.com/viewisbsong.asp?id=12997,Mausam,1975,Madan Mohan,Gulzar,Asha
6147,http://giitaayan.com/viewisbsong.asp?id=11462,Ek Aur Ek Gyarah,2003,Shankar-Ehsaan-Loy,Sameer,"Udit Narayan, Sneha Pant, Shan..."
6148,http://giitaayan.com/viewisbsong.asp?id=10462,Anjaan,1941,Pannalal Ghosh,Pradeep,"Ashok Kumar, Devika Rani"
6149,http://giitaayan.com/viewisbsong.asp?id=1200,Pyaase Nain,1954,S K Paul,Waahid Qureshi,"Talat, Asha"
6150,http://giitaayan.com/viewisbsong.asp?id=3137,Talaaq,1958,C Ramchandra,Pradeep,"Manna Dey, Asha, chorus"
6151,http://giitaayan.com/viewisbsong.asp?id=1201,Saathi,1968,Naushad,Majrooh,Lata
6152,http://giitaayan.com/viewisbsong.asp?id=1202,Ek Dooje Ke Liye,1981,Laxmikant-Pyarelal,Anand Bakshi,"Anuradha Paudwal, S P Balasubr..."
6153,http://giitaayan.com/viewisbsong.asp?id=2652,Gunaah,1953,Roshan,Kedar Sharma,Talat
6154,http://giitaayan.com/viewisbsong.asp?id=rmim0671,Yeh Ishq Nahin Aasaan,1983,Laxmikant-Pyarelal,Anand Bakshi,Anwar
6155,http://giitaayan.com/viewisbsong.asp?id=11547,Gupt/ The Hidden Truth,1997,Viju Shah,Anand Bakshi,"Udit Narayan, Sadhana Sargam"
6156,http://giitaayan.com/viewisbsong.asp?id=13513,Prem Shakti,1994,Ram Laxman,Dev Kohli,Anuradha Paudwal
6157,http://giitaayan.com/viewisbsong.asp?id=12031,Josh,2000,Annu Malik,Sameer,Abhijit
6158,http://giitaayan.com/viewisbsong.asp?id=12248,Jism,2003,M M Kreem,Sayeed Quadri,Udit Narayan
6159,http://giitaayan.com/viewisbsong.asp?id=1203,Dilwaale Dulhaniyaa Le Jaayenge,1995,Jatin-Lalit,Anand Bakshi,Lata
6160,http://giitaayan.com/viewisbsong.asp?id=1204,Honeymoon,1960,Salil Chowdhury,Shailendra,"Mukesh, Lata"
6161,http://giitaayan.com/viewisbsong.asp?id=13808,Raaton Ka Raja,1970,R D Burman,Majrooh,Rafi
6162,http://giitaayan.com/viewisbsong.asp?id=12870,Meeraa Kaa Mohan,1992,Arun Paudwal,Indeevar,"Kumar Sanu, Anuradha"
6163,http://giitaayan.com/viewisbsong.asp?id=3419,Khandan,1942,Ghulam Haider,D N Madhok,Noorjehan
6164,http://giitaayan.com/viewisbsong.asp?id=2910,Anokha Pyar,1948,Anil Biswas,Behzad Lucknowi,Lata / Meena Kapoor
6165,http://giitaayan.com/viewisbsong.asp?id=10528,Baadal,2000,Annu Malik,Sameer,"Anuradha Paudwal, Sukhvindar S..."
6166,http://giitaayan.com/viewisbsong.asp?id=1206,Mere Mehboob,1963,Naushad,Shakeel,"Lata, Asha"
6167,http://giitaayan.com/viewisbsong.asp?id=1207,Noor Mahal,1965,Jani Babu Qawwal,Saba Afghani,Suman Kalyanpur
6168,http://giitaayan.com/viewisbsong.asp?id=1208,Mr. X in Bombay,1964,Laxmikant-Pyarelal,Anand Bakshi,Kishore
6169,http://giitaayan.com/viewisbsong.asp?id=10688,Bhai Bhai,1970,Shankar-Jaikishan,Hasrat,Rafi
6170,http://giitaayan.com/viewisbsong.asp?id=10625,Baghaawat,1982,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Asha"
6171,http://giitaayan.com/viewisbsong.asp?id=1210,Mere Mehboob,1963,Naushad,Shakeel,Rafi
6172,http://giitaayan.com/viewisbsong.asp?id=1209,Mere Mehboob,1963,Naushad,Shakeel,Lata
6173,http://giitaayan.com/viewisbsong.asp?id=21375,Beti,1969,Sonik-Omi,Shakeel Badayuni,Rafi
6174,http://giitaayan.com/viewisbsong.asp?id=1211,Kitne Paas Kitne Door,1976,Chand Pardesi,D S Sultaniya,Chandrani Mukherjee
6175,http://giitaayan.com/viewisbsong.asp?id=2410,Mashal,1950,S D Burman,Pradeep,Lata
6176,http://giitaayan.com/viewisbsong.asp?id=2911,Amar Deep,1958,C Ramchandra,Rajinder Krishan,Lata
6177,http://giitaayan.com/viewisbsong.asp?id=13526,Pyaar Deewaanaa Hotaa Hai,1992,Babul Bose,Madan Pal,"Alka Yagnik, Mohammed Aziz"
6178,http://giitaayan.com/viewisbsong.asp?id=3420,Parakh,1960,Salil Chowdhury,Shailendra,Lata
6179,http://giitaayan.com/viewisbsong.asp?id=rmim0105,Bhagwan Parshuram,1970,Jaikumar,Madan,Asha
6180,http://giitaayan.com/viewisbsong.asp?id=rmim0726,Hamdard,1953,Anil Biswas,Prem Dhawan,Manna Dey
6181,http://giitaayan.com/viewisbsong.asp?id=2411,Sangam,1964,Shankar-Jaikishan,Shailendra,"Mukesh, Vyjayantimala"
6182,http://giitaayan.com/viewisbsong.asp?id=3138,Maashooqaa,1953,Roshan,Qamar Jalalabadi,Suraiya
6183,http://giitaayan.com/viewisbsong.asp?id=21030,Kabhi Alvida Naa Kehna,2006,Shankar-Ehsaan-Loy,Javed Akhtar,"Shafqat Amanat Ali, Shankar Ma..."
6184,http://giitaayan.com/viewisbsong.asp?id=3139,Parwana,1947,Khurshid Anwar,D N Madhok,Suraiya
6185,http://giitaayan.com/viewisbsong.asp?id=13894,Shakti The Power,2002,Ismail Darbar,Mehboob,"Anuradha Paudwal, Chorus"
6186,http://giitaayan.com/viewisbsong.asp?id=21190,Alif Lailaa,1953,Shyamsunder,Sahir,Talat Mahmood
6187,http://giitaayan.com/viewisbsong.asp?id=1212,Mehboobaa,1976,R D Burman,Anand Bakshi,Kishore / Lata
6188,http://giitaayan.com/viewisbsong.asp?id=1213,Do Raaste,1969,Laxmikant-Pyarelal,Anand Bakshi,Kishore
6189,http://giitaayan.com/viewisbsong.asp?id=13956,Shuul,1999,Shankar-Ehsaan-Loy,Sameer,"Shankar Mahadevan, Kavita Subr..."
6190,http://giitaayan.com/viewisbsong.asp?id=2158,Sunghursh,1968,Naushad,Shakeel,"Rafi, Rajkumari"
6191,http://giitaayan.com/viewisbsong.asp?id=2912,Anokha Pyar,1948,Anil Biswas,Behzad Lucknowi,Lata
6192,http://giitaayan.com/viewisbsong.asp?id=rmim0540,Nazrana,1961,Ravi,Rajinder Krishan,"Asha, Mukesh"
6193,http://giitaayan.com/viewisbsong.asp?id=13982,Salaakhen,1998,Dilip Sen-Sameer Sen,Sameer,Kavita Subramaniam
6194,http://giitaayan.com/viewisbsong.asp?id=10954,Chaachaa Chowdhary,1953,Madan Mohan,Rajinder Krishan,Asha
6195,http://giitaayan.com/viewisbsong.asp?id=1214,Patanga,1949,C Ramchandra,Rajinder Krishan,"Shamshad, Chitalkar"
6196,http://giitaayan.com/viewisbsong.asp?id=rmim0091,Aashiyaanaa,1952,Madan Mohan,Rajinder Krishan,Lata
6197,http://giitaayan.com/viewisbsong.asp?id=rmim0842,Do Bhai,1947,S D Burman,Raja Mehdi Ali Khan,Geeta
6198,http://giitaayan.com/viewisbsong.asp?id=1215,Raaj Mahal,1982,Kalyanji-Anandji,Varma Malik,"Rafi, Lata"
6199,http://giitaayan.com/viewisbsong.asp?id=1216,Waaris,1988,Uttam Singh-Jagdish Khanna,,"Lata, Vinod Rathod (?)"
6200,http://giitaayan.com/viewisbsong.asp?id=14234,Suhagan,1964,Madan Mohan,Hasrat,Rafi
6201,http://giitaayan.com/viewisbsong.asp?id=3421,Maan,1954,Anil Biswas,Raja Mehdi Ali Khan,Lata
6202,http://giitaayan.com/viewisbsong.asp?id=11504,First Love,1961,Duttaram,Gulshan Bawra,Mukesh
6203,http://giitaayan.com/viewisbsong.asp?id=2412,Maine Pyaar Kiyaa,1989,Ram Laxman,Asad Bhopali,S P Balasubramaniam
6204,http://giitaayan.com/viewisbsong.asp?id=13814,Raja Aur Rank,1968,Laxmikant-Pyarelal,Anand Bakshi,"Asha, Usha"
6205,http://giitaayan.com/viewisbsong.asp?id=2159,Bawre Nain,1950,Roshan,Kedar Sharma,Rajkumari
